k,N,parity_n,parity_extra,delta,d,sigma,offset,h,outer_source,outer_log2,outer_z,inner_log2,term_log2,cum_log2,best_r,best_piece_log2,survivor_only_sum
1048576,2097232,1048656,80,0.106,222306,80,60,1,exact,-inf,,-2.237846,-inf,-inf,0,-2.237846,exact
1048576,2097232,1048656,80,0.106,222306,80,60,2,exact,-59.000000,,-4.475691,-63.475691,-63.475691,0,-4.475691,exact
1048576,2097232,1048656,80,0.106,222306,80,60,3,exact,-52.678072,,-6.713535,-59.391607,-59.308957,0,-6.713535,exact
1048576,2097232,1048656,80,0.106,222306,80,60,4,exact,-47.372922,,-8.951379,-56.324301,-56.152663,0,-8.951379,exact
1048576,2097232,1048656,80,0.106,222306,80,60,5,exact,-42.669573,,-11.189221,-53.858795,-53.591046,0,-11.189221,exact
1048576,2097232,1048656,80,0.106,222306,80,60,6,exact,-38.398141,,-13.427064,-51.825205,-51.453306,0,-13.427064,exact
1048576,2097232,1048656,80,0.106,222306,80,60,7,exact,-34.465535,,-15.664905,-50.130440,-49.645281,0,-15.664905,exact
1048576,2097232,1048656,80,0.106,222306,80,60,8,exact,-30.812851,,-17.902746,-48.715597,-48.106813,0,-17.902746,exact
1048576,2097232,1048656,80,0.106,222306,80,60,9,exact,-27.399403,,-20.140586,-47.539989,-46.795740,0,-20.140586,exact
1048576,2097232,1048656,80,0.106,222306,80,60,10,exact,-24.195358,,-22.378425,-46.573783,-45.680498,0,-22.378425,exact
1048576,2097232,1048656,80,0.106,222306,80,60,11,exact,-21.177861,,-24.616264,-45.794125,-44.736193,0,-24.616264,exact
1048576,2097232,1048656,80,0.106,222306,80,60,12,exact,-18.328793,,-26.854102,-45.182894,-43.942323,0,-26.854102,exact
1048576,2097232,1048656,80,0.106,222306,80,60,13,exact,-15.633381,,-29.091939,-44.725321,-43.281342,0,-29.091939,exact
1048576,2097232,1048656,80,0.106,222306,80,60,14,exact,-13.079292,,-31.329776,-44.409067,-42.737711,0,-31.329776,exact
1048576,2097232,1048656,80,0.106,222306,80,60,15,exact,-10.655996,,-33.567611,-44.223607,-42.297262,0,-33.567611,exact
1048576,2097232,1048656,80,0.106,222306,80,60,16,exact,-8.354322,,-35.805446,-44.159768,-41.946767,0,-35.805446,exact
1048576,2097232,1048656,80,0.106,222306,80,60,17,exact,-6.166116,,-38.043281,-44.209397,-41.673678,0,-38.043281,exact
1048576,2097232,1048656,80,0.106,222306,80,60,18,exact,-4.083977,,-40.281115,-44.365092,-41.466021,0,-40.281115,exact
1048576,2097232,1048656,80,0.106,222306,80,60,19,exact,-2.101043,,-42.518947,-44.619991,-41.312414,0,-42.518947,exact
1048576,2097232,1048656,80,0.106,222306,80,60,20,exact,-0.210807,,-44.756780,-44.967587,-41.202218,0,-44.756780,exact
1048576,2097232,1048656,80,0.106,222306,80,60,21,exact,1.593038,,-46.994611,-45.401573,-41.125750,0,-46.994611,exact
1048576,2097232,1048656,80,0.106,222306,80,60,22,exact,3.316742,,-49.232442,-45.915700,-41.074520,0,-49.232442,exact
1048576,2097232,1048656,80,0.106,222306,80,60,23,exact,4.966621,,-51.470272,-46.503651,-41.041418,0,-51.470272,exact
1048576,2097232,1048656,80,0.106,222306,80,60,24,exact,6.549152,,-53.708102,-47.158949,-41.020788,0,-53.708102,exact
1048576,2097232,1048656,80,0.106,222306,80,60,25,exact,8.071051,,-55.945930,-47.874879,-41.008371,0,-55.945930,exact
1048576,2097232,1048656,80,0.106,222306,80,60,26,exact,9.539290,,-58.183758,-48.644468,-41.001137,0,-58.183758,exact
1048576,2097232,1048656,80,0.106,222306,80,60,27,exact,10.961062,,-60.421585,-49.460524,-40.997044,0,-60.421585,exact
1048576,2097232,1048656,80,0.106,222306,80,60,28,exact,12.343669,,-62.659412,-50.315743,-40.994786,0,-62.659412,exact
1048576,2097232,1048656,80,0.106,222306,80,60,29,exact,13.694331,,-64.897238,-51.202906,-40.993567,0,-64.897238,exact
1048576,2097232,1048656,80,0.106,222306,80,60,30,exact,15.019928,,-67.135063,-52.115135,-40.992920,0,-67.135063,exact
1048576,2097232,1048656,80,0.106,222306,80,60,31,exact,16.326721,,-68.344584,-52.017863,-40.992228,0,-68.344584,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,32,exact,17.620105,,-70.549575,-52.929470,-40.991860,0,-70.549575,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,33,exact,18.904448,,-72.754615,-53.850167,-40.991665,0,-72.754615,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,34,exact,20.183055,,-74.959704,-54.776649,-40.991563,0,-74.959704,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,35,exact,21.458250,,-77.164841,-55.706591,-40.991510,0,-77.164841,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,36,exact,22.731553,,-79.370026,-56.638473,-40.991482,0,-79.370026,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,37,exact,24.003881,,-81.575260,-57.571380,-40.991467,0,-81.575260,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,38,exact,25.275744,,-83.780543,-58.504798,-40.991459,0,-83.780543,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,39,exact,26.547406,,-85.985874,-59.438467,-40.991455,0,-85.985874,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,40,exact,27.818990,,-88.191253,-60.372263,-40.991453,0,-88.191253,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,41,exact,29.090547,,-90.396680,-61.306133,-40.991452,0,-90.396680,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,42,exact,30.362097,,-92.602155,-62.240059,-40.991451,0,-92.602155,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,43,exact,31.633646,,-94.807679,-63.174033,-40.991451,0,-94.807679,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,44,exact,32.905196,,-97.013250,-64.108055,-40.991451,0,-97.013250,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,45,exact,34.176746,,-99.218870,-65.042124,-40.991451,0,-99.218870,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,46,exact,35.448297,,-101.424537,-65.976240,-40.991451,0,-101.424537,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,47,exact,36.719848,,-103.630252,-66.910404,-40.991451,0,-103.630252,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,48,exact,37.991398,,-105.836014,-67.844616,-40.991451,0,-105.836014,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,49,exact,39.262949,,-108.041825,-68.778875,-40.991451,0,-108.041825,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,50,exact,40.534500,,-110.247682,-69.713182,-40.991451,0,-110.247682,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,51,gf,48.148340,0.39303314505,-112.323306,-64.174966,-40.991450,0,-112.323306,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,52,gf,49.495618,0.39303314505,-114.659540,-65.163922,-40.991450,0,-114.659540,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,53,gf,50.842895,0.39303314505,-116.726910,-65.884015,-40.991450,0,-116.726910,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,54,gf,52.165217,0.40634819091,-119.071587,-66.906370,-40.991450,0,-119.071587,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,55,gf,53.464428,0.40634819091,-121.130520,-67.666092,-40.991450,0,-121.130520,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,56,gf,54.763640,0.40634819091,-123.483822,-68.720182,-40.991450,0,-123.483822,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,57,gf,56.062852,0.40634819091,-125.534143,-69.471291,-40.991450,0,-125.534143,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,58,gf,57.362063,0.40634819091,-127.896244,-70.534181,-40.991450,0,-127.896244,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,59,gf,58.661275,0.40634819091,-129.937783,-71.276508,-40.991450,0,-129.937783,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,60,gf,59.960486,0.40634819091,-132.308853,-72.348367,-40.991450,0,-132.308853,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,61,gf,61.259698,0.40634819091,-134.341444,-73.081746,-40.991450,0,-134.341444,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,62,gf,62.558910,0.40634819091,-136.721649,-74.162739,-40.991450,0,-136.721649,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,63,gf,63.858121,0.40634819091,-138.745132,-74.887011,-40.991450,0,-138.745132,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,64,gf,65.157333,0.40634819091,-141.134629,-75.977296,-40.991450,0,-141.134629,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,65,gf,66.456545,0.40634819091,-143.148852,-76.692307,-40.991450,0,-143.148852,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,66,gf,67.755756,0.40634819091,-145.547794,-77.792038,-40.991450,0,-145.547794,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,67,gf,69.054968,0.40634819091,-147.552606,-78.497638,-40.991450,0,-147.552606,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,68,gf,70.354179,0.40634819091,-149.961142,-79.606963,-40.991450,0,-149.961142,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,69,gf,71.653391,0.40634819091,-151.956400,-80.303008,-40.991450,0,-151.956400,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,70,gf,72.952603,0.40634819091,-154.374673,-81.422071,-40.991450,0,-154.374673,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,71,gf,74.251814,0.40634819091,-156.360237,-82.108422,-40.991450,0,-156.360237,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,72,gf,75.551026,0.40634819091,-158.788386,-83.237360,-40.991450,0,-158.788386,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,73,gf,76.850238,0.40634819091,-160.764121,-83.913883,-40.991450,0,-160.764121,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,74,gf,78.149449,0.40634819091,-163.202280,-85.052831,-40.991450,0,-163.202280,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,75,gf,79.448661,0.40634819091,-165.168056,-85.719395,-40.991450,0,-165.168056,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,76,gf,80.747872,0.40634819091,-167.616354,-86.868481,-40.991450,0,-167.616354,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,77,gf,82.047084,0.40634819091,-169.572045,-87.524961,-40.991450,0,-169.572045,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,78,gf,83.346296,0.40634819091,-172.030606,-88.684311,-40.991450,0,-172.030606,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,79,gf,84.645507,0.40634819091,-173.976092,-89.330585,-40.991450,0,-173.976092,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,80,gf,85.944719,0.40634819091,-176.445037,-90.500318,-40.991450,0,-176.445037,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,81,gf,87.243931,0.40634819091,-178.380200,-91.136269,-40.991450,0,-178.380200,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,82,gf,88.543142,0.40634819091,-180.859645,-92.316503,-40.991450,0,-180.859645,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,83,gf,89.842354,0.40634819091,-182.784372,-92.942018,-40.991450,0,-182.784372,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,84,gf,91.141565,0.40634819091,-185.274429,-94.132864,-40.991450,0,-185.274429,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,85,gf,92.440777,0.40634819091,-187.188611,-94.747834,-40.991450,0,-187.188611,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,86,gf,93.739989,0.40634819091,-189.689388,-95.949399,-40.991450,0,-189.689388,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,87,gf,95.039200,0.40634819091,-191.592919,-96.553719,-40.991450,0,-191.592919,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,88,gf,96.338412,0.40634819091,-194.104521,-97.766110,-40.991450,0,-194.104521,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,89,gf,97.637624,0.40634819091,-195.997300,-98.359677,-40.991450,0,-195.997300,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,90,gf,98.936835,0.40634819091,-198.519828,-99.582993,-40.991450,0,-198.519828,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,91,gf,100.236047,0.40634819091,-200.401756,-100.165709,-40.991450,0,-200.401756,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,92,gf,101.535258,0.40634819091,-202.935306,-101.400048,-40.991450,0,-202.935306,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,93,gf,102.834470,0.40634819091,-204.806290,-101.971820,-40.991450,0,-204.806290,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,94,gf,104.133682,0.40634819091,-207.350956,-103.217274,-40.991450,0,-207.350956,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,95,gf,105.432893,0.40634819091,-209.210903,-103.778009,-40.991450,0,-209.210903,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,96,gf,106.732105,0.40634819091,-211.766775,-105.034670,-40.991450,0,-211.766775,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,97,gf,108.031317,0.40634819091,-213.615597,-105.584281,-40.991450,0,-213.615597,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,98,gf,109.330528,0.40634819091,-216.182763,-106.852235,-40.991450,0,-216.182763,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,99,gf,110.629740,0.40634819091,-218.020376,-107.390636,-40.991450,0,-218.020376,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,100,gf,111.928951,0.40634819091,-220.598919,-108.669968,-40.991450,0,-220.598919,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,101,gf,113.228163,0.40634819091,-222.425240,-109.197077,-40.991450,0,-222.425240,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,102,gf,114.527375,0.40634819091,-225.563368,-111.035993,-40.991450,0,-225.563368,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,103,gf,115.826586,0.40634819091,-227.223466,-111.396880,-40.991450,0,-227.223466,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,104,gf,117.125798,0.40634819091,-229.032702,-111.906904,-40.991450,0,-229.032702,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,105,gf,118.425010,0.40634819091,-232.204284,-113.779275,-40.991450,0,-232.204284,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,106,gf,119.724221,0.40634819091,-233.848383,-114.124162,-40.991450,0,-233.848383,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,107,gf,121.023433,0.40634819091,-235.640367,-114.616934,-40.991450,0,-235.640367,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,108,gf,122.322644,0.40634819091,-238.845570,-116.522926,-40.991450,0,-238.845570,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,109,gf,123.621856,0.40634819091,-240.473669,-116.851813,-40.991450,0,-240.473669,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,110,gf,124.921068,0.40634819091,-242.248240,-117.327172,-40.991450,0,-242.248240,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,111,gf,126.220279,0.40634819091,-245.487221,-119.266941,-40.991450,0,-245.487221,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,112,gf,127.519491,0.40634819091,-247.099318,-119.579827,-40.991450,0,-247.099318,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,113,gf,128.818702,0.40634819091,-248.856325,-120.037623,-40.991450,0,-248.856325,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,114,gf,130.117914,0.40634819091,-252.129233,-122.011319,-40.991450,0,-252.129233,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,115,gf,131.417126,0.40634819091,-253.725327,-122.308201,-40.991450,0,-253.725327,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,116,gf,132.716337,0.40634819091,-255.464628,-122.748291,-40.991450,0,-255.464628,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,117,gf,134.015549,0.40634819091,-258.771602,-124.756053,-40.991450,0,-258.771602,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,118,gf,135.314761,0.40634819091,-260.351692,-125.036931,-40.991450,0,-260.351692,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,119,gf,136.613972,0.40634819091,-262.073152,-125.459180,-40.991450,0,-262.073152,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,120,gf,137.913184,0.40634819091,-265.414325,-127.501141,-40.991450,0,-265.414325,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,121,gf,139.212395,0.40634819091,-266.978409,-127.766013,-40.991450,0,-266.978409,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,122,gf,140.511607,0.40634819091,-268.681900,-128.170293,-40.991450,0,-268.681900,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,123,gf,141.810819,0.40634819091,-272.057398,-130.246579,-40.991450,0,-272.057398,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,124,gf,143.110030,0.40634819091,-273.605474,-130.495443,-40.991450,0,-273.605474,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,125,gf,144.409242,0.40634819091,-275.290876,-130.881634,-40.991450,0,-275.290876,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,126,gf,145.708454,0.40634819091,-278.700816,-132.992363,-40.991450,0,-278.700816,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,127,gf,147.007665,0.40634819091,-280.232883,-133.225218,-40.991450,0,-280.232883,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,128,gf,148.306877,0.40634819091,-281.900082,-133.593205,-40.991450,0,-281.900082,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,129,gf,149.606088,0.40634819091,-285.344576,-135.738488,-40.991450,0,-285.344576,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,130,gf,150.905300,0.40634819091,-286.860633,-135.955333,-40.991450,0,-286.860633,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,131,gf,152.204512,0.40634819091,-288.509520,-136.305008,-40.991450,0,-288.509520,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,132,gf,153.503723,0.40634819091,-291.988674,-138.484950,-40.991450,0,-291.988674,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,133,gf,154.802935,0.40634819091,-293.488719,-138.685784,-40.991450,0,-293.488719,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,134,gf,156.102147,0.40634819091,-295.119192,-139.017045,-40.991450,0,-295.119192,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,135,gf,157.401358,0.40634819091,-298.633105,-141.231747,-40.991450,0,-298.633105,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,136,gf,158.700570,0.40634819091,-300.117137,-141.416567,-40.991450,0,-300.117137,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,137,gf,159.999781,0.40634819091,-301.729099,-141.729318,-40.991450,0,-301.729099,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,138,gf,161.298993,0.40634819091,-305.277866,-143.978873,-40.991450,0,-305.277866,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,139,gf,162.598205,0.40634819091,-306.745883,-144.147679,-40.991450,0,-306.745883,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,140,gf,163.897416,0.40634819091,-308.339244,-144.441828,-40.991450,0,-308.339244,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,141,gf,165.196628,0.40634819091,-311.922953,-146.726325,-40.991450,0,-311.922953,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,142,gf,166.495840,0.40634819091,-313.374954,-146.879114,-40.991450,0,-313.374954,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,143,gf,167.795051,0.40634819091,-314.949627,-147.154576,-40.991450,0,-314.949627,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,144,gf,169.094263,0.40634819091,-318.568361,-149.474098,-40.991450,0,-318.568361,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,145,gf,170.393474,0.40634819091,-320.004345,-149.610870,-40.991450,0,-320.004345,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,146,gf,171.692686,0.40634819091,-321.560248,-149.867562,-40.991450,0,-321.560248,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,147,gf,172.991898,0.40634819091,-325.214087,-152.222190,-40.991450,0,-325.214087,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,148,gf,174.291109,0.40634819091,-326.634052,-152.342943,-40.991450,0,-326.634052,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,149,gf,175.590321,0.40634819091,-328.171109,-152.580788,-40.991450,0,-328.171109,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,150,gf,176.889533,0.40634819091,-331.860127,-154.970595,-40.991450,0,-331.860127,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,151,gf,178.188744,0.40634819091,-333.264071,-155.075327,-40.991450,0,-333.264071,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,152,gf,179.487956,0.40634819091,-334.782209,-155.294253,-40.991450,0,-334.782209,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,153,gf,180.787167,0.40634819091,-339.013396,-158.226228,-40.991450,0,-339.013396,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,154,gf,182.086379,0.40634819091,-340.721995,-158.635616,-40.991450,0,-340.721995,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,155,gf,183.385591,0.40634819091,-342.104576,-158.718985,-40.991450,0,-342.104576,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,156,gf,184.684802,0.40634819091,-343.597382,-158.912580,-40.991450,0,-343.597382,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,157,gf,185.984014,0.40634819091,-347.850799,-161.866785,-40.991450,0,-347.850799,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,158,gf,187.283226,0.40634819091,-349.584403,-162.301178,-40.991450,0,-349.584403,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,159,gf,188.582437,0.40634819091,-350.945620,-162.363182,-40.991450,0,-350.945620,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,160,gf,189.881649,0.40634819091,-352.412980,-162.531331,-40.991450,0,-352.412980,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,161,gf,191.180860,0.40634819091,-356.686631,-165.505771,-40.991450,0,-356.686631,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,162,gf,192.480072,0.40634819091,-358.447344,-165.967272,-40.991450,0,-358.447344,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,163,gf,193.779284,0.40634819091,-359.787192,-166.007908,-40.991450,0,-359.787192,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,164,gf,195.078495,0.40634819091,-361.229002,-166.150507,-40.991450,0,-361.229002,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,165,gf,196.377707,0.40634819091,-365.520928,-169.143221,-40.991450,0,-365.520928,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,166,gf,197.676919,0.40634819091,-367.310807,-169.633888,-40.991450,0,-367.310807,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,167,gf,198.976130,0.40634819091,-368.629285,-169.653155,-40.991450,0,-368.629285,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,168,gf,200.275342,0.40634819091,-370.045447,-169.770105,-40.991450,0,-370.045447,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,169,gf,201.574553,0.40634819091,-374.353733,-172.779179,-40.991450,0,-374.353733,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,170,gf,202.873765,0.40634819091,-376.174783,-173.301018,-40.991450,0,-376.174783,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,171,gf,204.172977,0.40634819091,-377.471888,-173.298911,-40.991450,0,-377.471888,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,172,gf,205.472188,0.40634819091,-378.862312,-173.390123,-40.991450,0,-378.862312,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,173,gf,206.771400,0.40634819091,-383.185090,-176.413690,-40.991450,0,-383.185090,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,174,gf,208.070612,0.40634819091,-385.039263,-176.968652,-40.991450,0,-385.039263,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,175,gf,209.369823,0.40634819091,-386.314993,-176.945170,-40.991450,0,-386.314993,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,176,gf,210.669035,0.40634819091,-387.679594,-177.010560,-40.991450,0,-387.679594,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,177,gf,211.968246,0.40634819091,-392.015051,-180.046805,-40.991450,0,-392.015051,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,178,gf,213.267458,0.40634819091,-393.904238,-180.636780,-40.991450,0,-393.904238,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,179,gf,214.566670,0.40634819091,-395.158590,-180.591921,-40.991450,0,-395.158590,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,180,gf,215.865881,0.40634819091,-396.497292,-180.631411,-40.991450,0,-396.497292,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,181,gf,217.165093,0.40634819091,-400.843669,-183.678576,-40.991450,0,-400.843669,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,182,gf,218.464305,0.40634819091,-402.769699,-184.305395,-40.991450,0,-402.769699,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,183,gf,219.763516,0.40634819091,-404.002671,-184.239155,-40.991450,0,-404.002671,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,184,gf,221.062728,0.40634819091,-405.315401,-184.252673,-40.991450,0,-405.315401,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,185,gf,222.361939,0.40634819091,-409.670998,-187.309059,-40.991450,0,-409.670998,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,186,gf,223.661151,0.40634819091,-411.635637,-187.974486,-40.991450,0,-411.635637,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,187,gf,224.960363,0.40634819091,-412.847227,-187.886864,-40.991450,0,-412.847227,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,188,gf,226.259574,0.40634819091,-414.133918,-187.874343,-40.991450,0,-414.133918,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,189,gf,227.558786,0.40634819091,-418.497097,-190.938311,-40.991450,0,-418.497097,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,190,gf,228.857998,0.40634819091,-420.502044,-191.644046,-40.991450,0,-420.502044,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,191,gf,230.157209,0.40634819091,-421.692248,-191.535039,-40.991450,0,-421.692248,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,192,gf,231.456421,0.40634819091,-422.952838,-191.496418,-40.991450,0,-422.952838,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,193,gf,232.755632,0.40634819091,-427.322024,-194.566392,-40.991450,0,-427.322024,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,194,gf,234.054844,0.40634819091,-429.368910,-195.314066,-40.991450,0,-429.368910,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,195,gf,235.354056,0.40634819091,-430.537726,-195.183671,-40.991450,0,-430.537726,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,196,gf,236.653267,0.40634819091,-431.772159,-195.118892,-40.991450,0,-431.772159,blocked
1048576,2097232,1048656,80,0.106,222306,80,60,197,gf,237.952479,0.40634819091,-436.145840,-198.193361,-40.991450,0,-436.145840,blocked
