H,e0_log2,e1_log2,e2_log2,e3_log2,e4_log2,e5_log2,e6_log2,e7_log2,e8_log2,total_log2
153,-656040.9993273108,-356.0959956392952,-404.9795012939342,-455.4662812151709,-506.97149647927745,-559.2322378816057,-612.0966291859478,-665.4652632647679,-719.267881058517,-356.0959956392952
154,-656040.9993273108,-358.04407256368256,-406.90904354627395,-457.3771662158949,-508.8636000440059,-561.1054341896349,-613.9507907479309,-667.3002608895431,-721.0835838190523,-358.04407256368256
155,-656040.9993273108,-359.992210670891,-408.8387683702321,-459.2883567604469,-510.75613373919845,-562.9791868610208,-615.8056365850815,-669.1360724137405,-722.9002318501317,-359.992210670891
156,-656040.9993273108,-361.94040921172274,-410.76867345698514,-461.19984894990944,-512.64909204458,-564.8534887220476,-617.6611578373145,-670.9726872570984,-724.7178128166066,-361.94040921172274
157,-656040.9993273108,-363.88866741286114,-412.69875650345836,-463.11163892175233,-514.5424695077078,-566.7283326991028,-619.5173457777717,-672.8100950065972,-726.5363145854948,-363.88866741286114
158,-656040.9993273108,-365.8369845532489,-414.6290152879413,-465.02372292467226,-516.4362608179985,-568.6037118918715,-621.3741918851604,-674.6482854878986,-728.3557252965022,-365.8369845532489
159,-656040.9993273108,-367.78535989573845,-416.55944760100454,-466.93609724874943,-518.3304607361075,-570.4796195019054,-623.2316877714848,-676.48724869222,-730.1760332880033,-367.78535989573845
160,-656040.9993273108,-369.7337927319731,-418.4900512896731,-468.84875826888333,-520.225064136607,-572.3560488745229,-625.0898252231372,-678.3269748165916,-731.9972271364373,-369.7337927319731
161,-656040.9993273108,-371.6822823577549,-420.42082423210496,-470.76170241876565,-522.1200659812212,-574.2329934712851,-626.9485961725974,-680.1674542347489,-733.8192956263665,-371.6822823577549
162,-656040.9993273108,-373.6308280971338,-422.3517643610118,-472.67492621361055,-524.0154613408508,-576.110446891287,-628.8079927189631,-682.0086775168841,-735.6422277694192,-373.6308280971338
163,-656040.9993273108,-375.5794292623326,-424.2828696229371,-474.58842620876464,-525.9112453534943,-577.9884028283678,-630.66800708443,-683.8506353853646,-737.4660127592332,-375.5794292623326
164,-656040.9993273108,-377.5280852053681,-426.21413802925144,-476.5021990500576,-527.8074132739283,-579.8668551201051,-632.5286316625737,-685.6933187622842,-739.2906400182471,-377.5280852053681
165,-656040.9993273108,-379.4767952678662,-428.1455676053583,-478.4162414223805,-529.7039604216407,-581.7457976950798,-634.3898589649282,-687.5367187153328,-741.1160991428347,-379.4767952678662
166,-656040.9993273108,-381.425558817181,-430.07715642622327,-480.33055008460605,-531.6008822151274,-583.6252246065258,-636.2516816539666,-689.38082649009,-742.9423799348925,-381.425558817181
167,-656040.9993273108,-383.37437522905725,-432.00890259846494,-482.2451218510899,-533.4981741527828,-585.5051300125964,-638.1140925227239,-691.2256334889803,-744.7694723801055,-383.37437522905725
168,-656040.9993273108,-385.3232438867102,-433.9408042588816,-484.15995358962545,-535.3958318102642,-587.3855081731215,-639.977084490927,-693.0711312667553,-746.5973666427641,-385.3232438867102
169,-656040.9993273108,-387.27216418017906,-435.8728595732648,-486.0750422197049,-537.2938508381828,-589.2663534467044,-641.8406506014844,-694.9173115263602,-748.4260530609854,-387.27216418017906
170,-656040.9993273108,-389.22113552207986,-437.8050667516268,-487.9903847272071,-539.1922269762381,-591.1476603042871,-643.7047840334609,-696.7641661313005,-750.2555221584531,-389.22113552207986
171,-656040.9993273108,-391.170157325995,-439.73742402608576,-489.9059781417583,-541.0909560300388,-593.0294233054191,-645.5694780777754,-698.6116870807493,-752.0857646189171,-391.170157325995
172,-656040.9993273108,-393.1192290173633,-441.6699296612639,-491.82181954662576,-542.9900338804721,-594.911637107088,-647.4347261454787,-700.459866517255,-753.9167712933115,-393.1192290173633
173,-656040.9993273108,-395.06835003924687,-443.60258195957374,-493.7379060835105,-544.8894564879932,-596.7942964674835,-649.3005217709781,-702.3086967294114,-755.7485332018566,-395.06835003924687
174,-656040.9993273108,-397.0175198314644,-445.53537923988966,-495.654234930739,-546.7892198703229,-598.6773962231915,-651.1668585887087,-704.158170127991,-757.5810415096364,-397.0175198314644
175,-656040.9993273108,-398.96673785295087,-447.468319859454,-497.5708033247083,-548.6893201234129,-600.5609313096661,-653.033730353101,-706.0082792653895,-759.4142875455055,-398.96673785295087
176,-656040.9993273108,-400.91600357210274,-449.40140220378316,-499.4876085493383,-550.5897534104382,-602.4448967497408,-654.9011309265993,-707.8590168231405,-761.2482627890809,-400.91600357210274
177,-656040.9993273108,-402.8653164627098,-451.3346246821761,-501.40464793114216,-552.4905159564131,-604.3292876477852,-656.7690542733374,-709.7103756050975,-763.0829588634203,-402.8653164627098
178,-656040.9993273108,-404.8146759893597,-453.26798571270496,-503.3219188237908,-554.3916040323171,-606.2140991733781,-658.6374944423524,-711.5623485201689,-764.9183675172619,-404.8146759893597
179,-656040.9993273108,-406.7640816682869,-455.2014837826586,-505.23941866814505,-556.2930140147024,-608.0993266204756,-660.5064456262992,-713.4149286405703,-766.7544806827992,-406.7640816682869
180,-656040.9993273108,-408.7135329886913,-457.1351173694725,-507.15714491278135,-558.1947423058069,-609.9849653270991,-662.3759020806991,-715.2681091206229,-768.591290394019,-408.7135329886913
181,-656040.9993273108,-410.6630294632372,-459.0688849908469,-509.0750950637196,-560.0967853828777,-611.8710107242472,-664.2458581724276,-717.1218832447998,-770.4287888342952,-410.6630294632372
182,-656040.9993273108,-412.6125706035021,-461.002785179827,-510.99326665912247,-561.9991397724798,-613.7574583098003,-666.1163083532076,-718.9762444007962,-772.266968309019,-412.6125706035021
183,-656040.9993273108,-414.56215592785986,-462.9368164923235,-512.9116572764467,-563.9018020572694,-615.6443036549025,-667.9872471655872,-720.8311860850937,-774.1058212507401,-414.56215592785986
184,-656040.9993273108,-416.51178498566736,-464.87097753094946,-514.8302645559182,-565.8047688990982,-617.5315424266877,-669.8586692652748,-722.6867019248936,-775.9453402406868,-416.51178498566736
185,-656040.9993273108,-418.4614573010075,-466.80526688842446,-516.7490861435869,-567.7080369817074,-619.4191703306037,-671.7305693630838,-724.5427856196706,-777.7855179499169,-418.4614573010075
186,-656040.9993273108,-420.4111724240924,-468.7396831986467,-518.6681197420601,-569.6116030611109,-621.3071831604333,-673.6029422745844,-726.3994309904452,-779.6263471881996,-420.4111724240924
187,-656040.9993273108,-422.36092991296834,-470.67422511807445,-520.587363091553,-571.5154639463065,-623.1955767786562,-675.4757829001044,-728.2566319594154,-781.4678208832685,-422.36092991296834
188,-656040.9993273108,-424.3107293261277,-472.6088913180243,-522.5068139618634,-573.4196164909193,-625.0843471077544,-677.3490862156851,-730.1143825405502,-783.3099320710448,-424.3107293261277
189,-656040.9993273108,-426.26057023140544,-474.5436804932613,-524.4264701606477,-575.3240576011561,-626.973490137834,-679.2228472803645,-731.972676846524,-785.1526739022125,-426.26057023140544
190,-656040.9993273108,-428.21045220427555,-476.4785913599997,-526.3463295311157,-577.2287842331853,-628.8630019236848,-681.0970612329043,-733.8315090851057,-786.996039638256,-428.21045220427555
191,-656040.9993273108,-430.16037482630077,-478.41362265406246,-528.2663899498937,-579.1337933906941,-630.7528785820214,-682.9717232887101,-735.6908735557469,-788.8400226477097,-430.16037482630077
192,-656040.9993273108,-432.1103376837266,-480.34877312919195,-530.1866493250457,-581.039082122614,-632.6431162889024,-684.8468287369367,-737.5507646463655,-790.6846164026116,-432.1103376837266
193,-656040.9993273108,-434.0603403715889,-482.2840415608837,-532.107105599624,-582.9446475263819,-634.5337112826963,-686.7223729431477,-739.4111768356904,-792.5298144805258,-434.0603403715889
194,-656040.9993273108,-436.0103824925899,-484.2194267449943,-534.0277567500034,-584.85048674599,-636.4246598618425,-688.5983513467805,-741.2721046904215,-794.375610561388,-436.0103824925899
195,-656040.9993273108,-437.96046365072795,-486.1549274911104,-535.9486007789822,-586.7565969648147,-638.3159583773968,-690.4747594534002,-743.133542857188,-796.221998419158,-437.96046365072795
196,-656040.9993273108,-439.910583466562,-488.0905426375602,-537.8696357305321,-588.6629754200964,-640.2076032472372,-692.3515928486261,-744.9954860761835,-798.0689719351597,-439.910583466562
197,-656040.9993273108,-441.8607415496032,-490.0262710235552,-539.7908596616884,-590.5696193745706,-642.0995909274263,-694.228847169218,-746.8579291519711,-799.916525068596,-441.8607415496032
198,-656040.9993273108,-443.8109375245791,-491.96211151521345,-541.7122706683225,-592.4765261419867,-643.9919179374698,-696.1065181280684,-748.7208669782017,-801.7646518809843,-443.8109375245791
199,-656040.9993273108,-445.76117102557146,-493.8980629994628,-543.633866878805,-594.3836930805214,-645.884580853477,-697.9846015071012,-750.584294530244,-803.6133465285133,-445.76117102557146
200,-656040.9993273108,-447.7114416848942,-495.8341243726899,-545.5556464424182,-596.2911175809512,-647.7775762960855,-699.8630931449414,-752.4482068525953,-805.4626032491853,-447.7114416848942
201,-656040.9993273108,-449.66174914359004,-497.77029455101086,-547.4776075393993,-598.1987970764606,-649.6709009400257,-701.7419889462349,-754.3125990679465,-807.3124163716212,-449.66174914359004
202,-656040.9993273108,-451.6120930566597,-499.70657247528425,-549.3997483857279,-600.1067290471992,-651.5645515184457,-703.621284885729,-756.1774663810148,-809.1627803186399,-451.6120930566597
203,-656040.9993273108,-453.56247306078245,-501.6429570786185,-551.3220672004165,-602.0149109873493,-653.4585247897479,-705.5009769748758,-758.0428040449058,-811.0136895733712,-453.56247306078245
204,-656040.9993273108,-455.5128888281336,-503.57944733998204,-553.2445622589084,-603.9233404583051,-655.3528175905444,-707.3810613145578,-759.9086074136028,-812.8651387315061,-455.5128888281336
205,-656040.9993273108,-457.463340002068,-505.51604221968284,-555.1672318283489,-605.832015023732,-657.2474267704996,-709.2615340297065,-761.7748718763587,-814.7171224354516,-457.463340002068
206,-656040.9993273108,-459.41382626189454,-507.45274072394545,-557.0900742319589,-607.740932313733,-659.1423492562832,-711.1423913330372,-763.6415929212051,-816.5696354376119,-459.41382626189454
207,-656040.9993273108,-461.3643472748839,-509.38954185672696,-559.0130878006535,-609.6500899762626,-661.0375820027766,-713.0236294760456,-765.508766085732,-818.4226725509436,-461.3643472748839
208,-656040.9993273108,-463.31490271286583,-511.3264446361256,-560.9362708892586,-611.5594856931477,-662.9331220088897,-714.9052447646136,-767.3763869724818,-820.2762286641329,-463.31490271286583
209,-656040.9993273108,-465.2654922635484,-513.2634481055171,-562.8596218874583,-613.4691171908412,-664.8289663281188,-716.7872335693658,-769.2444512590972,-822.1302987515302,-465.2654922635484
210,-656040.9993273108,-467.21611561505597,-515.2005513179123,-564.7831392039699,-615.3789822244098,-666.7251120523415,-718.6695923092653,-771.1129546817147,-823.9848778563361,-467.21611561505597
211,-656040.9993273108,-469.1667724405573,-517.1377533204114,-566.7068212508176,-617.2890785616236,-668.621556295718,-720.5523174353265,-772.9818930184787,-825.8399610739118,-469.1667724405573
212,-656040.9993273108,-471.11746245284803,-519.075053208614,-568.6306664975704,-619.1994040370145,-670.5182962485655,-722.4354054842975,-774.851262143033,-827.695543605076,-471.11746245284803
213,-656040.9993273108,-473.06818534616076,-521.0124500682633,-570.5546734128113,-621.1099564931719,-672.4153291184762,-724.3188530195963,-776.721057965268,-829.5516206966576,-473.06818534616076
214,-656040.9993273108,-475.01894081329266,-522.94994299221,-572.4788404809375,-623.0207337973695,-674.3126521467676,-726.2026566475819,-778.5912764474092,-831.4081876573975,-475.01894081329266
215,-656040.9993273108,-476.9697285628241,-524.887531097472,-574.4031662190544,-624.9317338582953,-676.2102626250428,-728.0868130339388,-780.4619136202216,-833.2652398739683,-476.9697285628241
216,-656040.9993273108,-478.92054831491185,-526.8252135208718,-576.3276491724563,-626.8429546213661,-678.1081578903359,-729.9713188986536,-782.3329655778132,-835.1227728055983,-478.92054831491185
217,-656040.9993273108,-480.8713997756666,-528.7629893932633,-578.2522878886969,-628.7543940426415,-680.0063352988642,-731.8561709895981,-784.2044284510448,-836.9807819573083,-480.8713997756666
218,-656040.9993273108,-482.8222826599746,-530.7008578622042,-580.1770809401097,-630.6660501111876,-681.9047922482343,-733.7413661045729,-786.0762984294086,-838.8392629016181,-482.8222826599746
219,-656040.9993273108,-484.77319670364614,-532.6388181039607,-582.102026935664,-632.577920860782,-683.8035261889897,-735.626901102696,-787.9485717722528,-840.6982112896042,-484.77319670364614
220,-656040.9993273108,-486.72414161651665,-534.5768692764648,-584.0271244737777,-634.4900043225781,-685.7025345771253,-737.5127728567625,-789.8212447609827,-842.5576228029379,-486.72414161651665
221,-656040.9993273108,-488.67511714311007,-536.5150105798404,-585.9523722027012,-636.4022985853433,-687.6018149341764,-739.398978313182,-791.6943137588426,-844.4174932135084,-488.67511714311007
222,-656040.9993273108,-490.6261230051326,-538.4532411987607,-587.8777687627371,-638.3148017375377,-689.5013647891511,-741.2855144337625,-793.5677751525477,-846.2778183249009,-490.6261230051326
223,-656040.9993273108,-492.5771589461492,-540.3915603469924,-589.8033128306473,-640.2275119115818,-691.4011817226587,-743.1723782396941,-795.4416253961209,-848.1385940160794,-492.5771589461492
224,-656040.9993273108,-494.5282247064568,-542.3299672421412,-591.7290030942685,-642.1404272583366,-693.3012633412482,-745.0595667857449,-797.3158609849421,-849.9998162152897,-494.5282247064568
225,-656040.9993273108,-496.4793200248951,-544.268461107335,-593.6548382540645,-644.0535459485251,-695.2016072786972,-746.947077161411,-799.1904784567585,-851.8614809009235,-496.4793200248951
226,-656040.9993273108,-498.43044466222295,-546.2070411944771,-595.5808170462541,-645.9668661957295,-697.1022112188749,-748.8349065136454,-801.0654744142715,-853.7235841239641,-498.43044466222295
227,-656040.9993273108,-500.38159834393304,-548.1457067269387,-597.5069381853784,-647.880386198834,-699.003072838058,-750.7230519890405,-802.9408454671874,-855.5861219498972,-500.38159834393304
228,-656040.9993273108,-502.3327808482457,-550.0844569874341,-599.4332004520562,-649.7941042296544,-700.904189892431,-752.6115108212018,-804.8165883194564,-857.4490905458173,-502.3327808482457
229,-656040.9993273108,-504.28399192754483,-552.0232912393427,-601.3596026141864,-651.7080185540193,-702.805560139047,-754.5002802515793,-806.6926996899783,-859.3124861009982,-504.28399192754483
230,-656040.9993273108,-506.23523132124586,-553.9622087394636,-603.2861434395879,-653.6221274442929,-704.7071813482258,-756.3893575417435,-808.5691763247481,-861.1763048389123,-506.23523132124586
231,-656040.9993273108,-508.18649882245876,-555.9012088045653,-605.2128217624374,-655.5364292456964,-706.6090513697592,-758.2787400394684,-810.4460150628189,-863.040543083066,-508.18649882245876
232,-656040.9993273108,-510.13779417810275,-557.8402907113957,-607.1396363831656,-657.4509222760918,-708.5111680325789,-760.1684250782829,-812.3232127357272,-864.9051971563023,-510.13779417810275
233,-656040.9993273108,-512.0891171664314,-559.7794537740981,-609.0665861457661,-659.3656049031802,-710.4135292218422,-762.0584100544393,-814.2007662443482,-866.770263457531,-512.0891171664314
234,-656040.9993273108,-514.0404675456203,-561.7186972926978,-610.9936698861774,-661.2804754927729,-712.3161328270925,-763.9486923749608,-816.0786725068256,-868.6357384095452,-514.0404675456203
235,-656040.9993273108,-515.9918451099029,-563.6580206091335,-612.9208864882088,-663.1955324646158,-714.218976797972,-765.8392695132453,-817.9569285140626,-870.5016185143944,-515.9918451099029
236,-656040.9993273108,-517.9432496275133,-565.5974230451028,-614.8482348212854,-665.1107742300267,-716.1220590817574,-767.7301389464903,-819.8355312670362,-872.367900290586,-517.9432496275133
237,-656040.9993273108,-519.8946808807959,-567.5369039420734,-616.7757137803586,-667.0261992317064,-718.0253776630645,-769.6212981952934,-821.7144778162891,-874.2345803124663,-519.8946808807959
238,-656040.9993273108,-521.8461386472449,-569.4764626422275,-618.7033222667548,-668.941805924487,-719.9289305444962,-771.5127448041959,-823.593765242367,-876.1016551905499,-521.8461386472449
239,-656040.9993273108,-523.7976227235869,-571.4160985124522,-620.6310592120699,-670.8575927991287,-721.8327157703401,-773.4044763652776,-825.4733906793115,-877.9691215949065,-523.7976227235869
240,-656040.9993273108,-525.7491328907895,-573.3558109092558,-622.5589235429923,-672.7735583470495,-723.7367313911998,-775.296490482691,-827.3533512790897,-879.8369762194873,-525.7491328907895
241,-656040.9993273108,-527.7006689489888,-575.2955992136054,-624.4869142160493,-674.6897010949766,-725.6409754985523,-777.1887848071201,-829.2336442459566,-881.7052158163849,-527.7006689489888
242,-656040.9993273108,-529.6522306772135,-577.2354627905642,-626.4150301771542,-676.6060195644027,-727.5454461841103,-779.0813569950485,-831.1142667956234,-883.5738371549031,-529.6522306772135
243,-656040.9993273108,-531.6038178845218,-579.1754010403425,-628.3432704125712,-678.5225123224611,-729.4501415906063,-780.9742047594494,-832.995216205855,-885.4428370720566,-531.6038178845218
244,-656040.9993273108,-533.5554303698157,-581.1154133580284,-630.2716339085582,-680.439177941482,-731.35505987126,-782.8673258291602,-834.8764897757499,-887.3122124317565,-533.5554303698157
245,-656040.9993273108,-535.5070679246908,-583.0554991363551,-632.2001196540529,-682.3560150015913,-733.2601991922874,-784.7607179513062,-836.7580848280722,-889.1819601270487,-535.5070679246908
246,-656040.9993273108,-537.4587303578269,-584.9956577900109,-634.1287266648976,-684.2730221148538,-735.1655577569605,-786.6543789152689,-838.639998733131,-891.0520771039016,-537.4587303578269
247,-656040.9993273108,-539.4104174871737,-586.9358887477447,-636.0574539758663,-686.1901979172167,-737.0711337974667,-788.5483065444611,-840.5222289004686,-892.9225603528048,-539.4104174871737
248,-656040.9993273108,-541.3621290999257,-588.8761914122656,-637.9863006004849,-688.107541028247,-738.9769255345634,-790.4424986558992,-842.4047727383455,-894.7934068681673,-541.3621290999257
249,-656040.9993273108,-543.3138650254037,-590.8165652330471,-639.9152656037568,-690.0250501237823,-740.8829312501479,-792.3369531326874,-844.2876277261435,-896.6646137206342,-543.3138650254037
250,-656040.9993273108,-545.2656250682351,-592.7570096394323,-641.8443480351939,-691.9427238688812,-742.7891492201288,-794.2316678568128,-846.1707913470757,-898.5361779897135,-545.2656250682351
251,-656040.9993273108,-547.2174090383127,-594.6975240705218,-643.7735469586297,-693.8605609475611,-744.6955777440877,-796.1266407387247,-848.0542611176861,-900.4080967931936,-547.2174090383127
252,-656040.9993273108,-549.1692167646669,-596.638107988974,-645.7028614659455,-695.7785600764524,-746.6022151588558,-798.0218697308343,-849.9380346012706,-902.2803673004839,-549.1692167646669
253,-656040.9993273108,-551.1210480556304,-598.5787608410997,-647.6322906370954,-697.6967199647476,-748.5090597983896,-799.9173527873156,-851.8221093676009,-904.1529866922577,-551.1210480556304
254,-656040.9993273108,-553.0729027450247,-600.5194821029805,-649.5618335861541,-699.6150393601798,-750.4161100396768,-801.8130879099369,-853.7064830386786,-906.0259522061319,-553.0729027450247
255,-656040.9993273108,-555.0247806470239,-602.4602712352635,-651.4914894160423,-701.5335170036778,-752.32336425732,-803.7090731025709,-855.5911532431732,-907.8992610910265,-555.0247806470239
256,-656040.9993273108,-556.976681591658,-604.4011277186008,-653.4212572539002,-703.4521516646707,-754.2308208587712,-805.6053064063586,-857.4761176515115,-909.7729106421814,-556.976681591658
257,-656040.9993273108,-558.9286054066132,-606.3420510353839,-655.3511362327546,-705.3709421226871,-756.1384782658629,-807.5017858811708,-859.36137395727,-911.6468981824744,-558.9286054066132
258,-656040.9993273108,-560.8805519205614,-608.2830406730099,-657.2811254947219,-707.2898871704932,-758.0463349178772,-809.3985096086079,-861.2469198801023,-913.5212210652803,-560.8805519205614
259,-656040.9993273108,-562.8325209665167,-610.2240961271759,-659.2112241942377,-709.2089856172576,-759.9543892746468,-811.2954756950347,-863.1327531687065,-915.3958766773657,-562.8325209665167
260,-656040.9993273108,-564.7845123798515,-612.165216899836,-661.1414314959528,-711.128236286383,-761.8626398143219,-813.192682269278,-865.0188715984559,-917.270862436452,-564.7845123798515
261,-656040.9993273108,-566.7365259909725,-614.1064024918135,-663.0717465672836,-713.0476380079967,-763.7710850257944,-815.090127474992,-866.9052729636966,-919.1461757834467,-566.7365259909725
262,-656040.9993273108,-568.6885616395166,-616.0476524169422,-665.002168592495,-714.9671896329687,-765.679723422659,-816.9878094845496,-868.7919550915766,-921.021814196205,-568.6885616395166
263,-656040.9993273108,-570.6406191670853,-617.9889661947414,-666.932696765314,-716.8868900254702,-767.5885535357049,-818.8857264914782,-870.6789158344162,-922.8977751818364,-570.6406191670853
264,-656040.9993273108,-572.592698410005,-619.9303433431182,-668.8633302815786,-718.80673805556,-769.497573905448,-820.783876702925,-872.5661530621142,-924.7740562690466,-572.592698410005
265,-656040.9993273108,-574.5447992189875,-621.8717833979763,-670.7940683587858,-720.7267326186766,-771.4067831015607,-822.6822583590322,-874.4536646814578,-926.6506550273874,-574.5447992189875
266,-656040.9993273108,-576.4969214358222,-623.8132858898509,-672.7249102126741,-722.6468726121647,-773.3161796993418,-824.5808697093445,-876.3414486124743,-928.527569043545,-576.4969214358222
267,-656040.9993273108,-578.4490648969738,-625.754850347454,-674.6558550607124,-724.5671569387077,-775.2257622830925,-826.4797090161306,-878.2295027916916,-930.4047959245424,-578.4490648969738
268,-656040.9993273108,-580.4012294694413,-627.6964763334823,-676.5869021578563,-726.4875845420305,-777.1355294817644,-828.3787745899721,-880.1178252076702,-932.2823333332127,-580.4012294694413
269,-656040.9993273108,-582.3534149791691,-629.6381633729744,-678.5180507248523,-728.4081543351499,-779.0454798971547,-830.2780647179046,-882.0064138290883,-934.1601789162262,-582.3534149791691
270,-656040.9993273108,-584.3056213007035,-631.5799110429188,-680.4493000377946,-730.3288652898792,-780.9556121933581,-832.1775777528159,-883.8952666940843,-936.0383303933761,-584.3056213007035
271,-656040.9993273108,-586.257848274901,-633.5217188899126,-682.380649345733,-732.249716354385,-782.8659250142719,-834.0773120308955,-885.7843818276522,-937.9167854749186,-586.257848274901
272,-656040.9993273108,-588.2100957556472,-635.4635864768306,-684.312097917293,-734.1707064997562,-784.7764170301123,-835.9772659181015,-887.6737572880554,-939.7955419079339,-588.2100957556472
273,-656040.9993273108,-590.1623636028509,-637.4055133757729,-686.2436450335754,-736.091834712854,-786.6870869302153,-837.8774378029087,-889.5633911595208,-941.6745974689653,-590.1623636028509
274,-656040.9993273108,-592.1146516754666,-639.3474991610403,-688.1752899810818,-738.0130999891909,-788.5979334158652,-839.7778260890867,-891.4532815449684,-943.5539499566974,-592.1146516754666
275,-656040.9993273108,-594.0669598299138,-641.289543407508,-690.1070320500432,-739.9345013312097,-790.508955198525,-841.6784291938812,-893.3434265641399,-945.4335971900331,-594.0669598299138
276,-656040.9993273108,-596.0192879238915,-643.2316456943939,-692.0388705381436,-741.8560377519602,-792.4201510034671,-843.5792455515951,-895.2338243571317,-947.3135370115755,-596.0192879238915
277,-656040.9993273108,-597.9716358309696,-645.1738056198067,-693.9708047650196,-743.7777082895535,-794.331519584179,-845.4802736279489,-897.1244730987053,-949.1937673018906,-597.9716358309696
278,-656040.9993273108,-599.9240034068254,-647.1160227669388,-695.902834038412,-745.6995119732693,-796.2430596884242,-847.3815118860919,-899.0153709642536,-951.0742859454238,-599.9240034068254
279,-656040.9993273108,-601.876390509252,-649.0582967240325,-697.8349576740869,-747.621447843431,-798.1547700780744,-849.2829588063909,-900.9065161495394,-952.9550908501901,-601.876390509252
280,-656040.9993273108,-603.8287970235605,-651.0006271097376,-699.767175021152,-749.5435149766797,-800.0666495543377,-851.184612911611,-902.7979068958325,-954.836179972867,-603.8287970235605
281,-656040.9993273108,-605.7812228020105,-652.9430135125044,-701.699485401406,-751.465712425281,-801.9786968970228,-853.0864727061376,-904.6895414290858,-956.7175512579214,-605.7812228020105
282,-656040.9993273108,-607.7336677215036,-654.8854555482342,-703.6318881669489,-753.3880392746921,-803.8909109220624,-854.9885367334558,-906.5814180173705,-958.5992026950023,-607.7336677215036
283,-656040.9993273108,-609.6861316499251,-656.8279528265822,-705.5643826664448,-755.3104946097848,-805.8032904476944,-856.8908035422887,-908.4735349369712,-960.4811322849903,-609.6861316499251
284,-656040.9993273108,-611.6386144662564,-658.7705049710305,-707.4969682651534,-757.2330775348365,-807.7158343144127,-858.7932717065055,-910.3658904922512,-962.3633380598196,-611.6386144662564
285,-656040.9993273108,-613.5911160269594,-660.7131115852342,-709.42964431124,-759.1557871397983,-809.6285413511944,-860.6959397913081,-912.2584829817979,-964.2458180485811,-613.5911160269594
286,-656040.9993273108,-615.5436362237448,-662.6557723107527,-711.3624101934647,-761.0786225579479,-811.5414104331126,-862.5988064108049,-914.1513107559526,-966.1285703350101,-615.5436362237448
287,-656040.9993273108,-617.4961749338736,-664.5984867773129,-713.2952652914106,-763.0015829160785,-813.4544404314852,-864.5018701781177,-916.0443721668811,-968.0115930075159,-617.4961749338736
288,-656040.9993273108,-619.4487320188441,-666.5412546014609,-715.2282089740972,-764.9246673330736,-815.3676302124152,-866.4051297038825,-917.9376655670317,-969.8948841575984,-619.4487320188441
289,-656040.9993273108,-621.4013073714693,-668.4840754336025,-717.1612406469866,-766.8478749668762,-817.2809786837169,-868.3085836431407,-919.831189355989,-971.7784419266634,-621.4013073714693
290,-656040.9993273108,-623.3539008662298,-670.4269489083222,-719.0943597022633,-768.7712049647349,-819.1944847451286,-870.2122306455101,-921.7249419306048,-973.6622644561144,-623.3539008662298
291,-656040.9993273108,-625.3065123848896,-672.3698746699639,-721.0275655443824,-770.6946564887126,-821.1081473137841,-872.1160693806227,-923.6189217103998,-975.5463499127144,-625.3065123848896
292,-656040.9993273108,-627.259141804506,-674.3128523606057,-722.9608575780092,-772.6182287035926,-823.021965312083,-874.0200985259562,-925.5131271253576,-977.4306964763438,-627.259141804506
293,-656040.9993273108,-629.2117890177042,-676.2558816403032,-724.8942352282279,-774.5419207970541,-824.9359376878298,-875.9243167869396,-927.4075566359927,-979.3153023600312,-629.2117890177042
294,-656040.9993273108,-631.1644539045975,-678.1989621589759,-726.8276979123949,-776.4657319514893,-826.8500633860182,-877.8287228686997,-929.3022087050648,-981.2001657816296,-631.1644539045975
295,-656040.9993273108,-633.1171363530942,-680.1420935766816,-728.7612450603814,-778.389661364213,-828.7643413690072,-879.7333154962045,-931.1970818176812,-983.085284983887,-633.1171363530942
296,-656040.9993273108,-635.0698362469761,-682.0852755516636,-730.6948761025861,-780.3137082354446,-830.678770604467,-881.6380934021748,-933.0921744691802,-984.9706582222904,-635.0698362469761
297,-656040.9993273108,-637.022553475487,-684.028507749908,-732.6285904794639,-782.2378717778018,-832.5933500748422,-883.5430553365138,-934.9874851745232,-986.8562837744239,-637.022553475487
298,-656040.9993273108,-638.9752879268175,-685.9717898385975,-734.5623876349459,-784.1621512096908,-834.5080787707088,-885.4482000596314,-936.883012461585,-988.7421599332293,-638.9752879268175
299,-656040.9993273108,-640.9280394977249,-687.9151214957008,-736.4962670260002,-786.0865457648348,-836.422955700272,-887.3535263519099,-938.7787548805898,-990.6282850164023,-640.9280394977249
300,-656040.9993273108,-642.8808080762984,-689.8585023927105,-738.4302281053373,-788.0110546749492,-838.337979872009,-889.2590329963152,-940.6747109866866,-992.5146573489415,-642.8808080762984
301,-656040.9993273108,-644.8335935516099,-691.8019322042614,-740.3642703310009,-789.935677179303,-840.2531503042002,-891.1647187878955,-942.5708793494201,-994.4012752725814,-644.8335935516099
302,-656040.9993273108,-646.7863958126313,-693.7454106070222,-742.2983931652291,-791.8604125235489,-842.16846602373,-893.0705825325545,-944.4672585514683,-996.2881371445028,-646.7863958126313
303,-656040.9993273108,-648.7392147632906,-695.6889372947209,-744.2325960894523,-793.7852599746934,-844.0839260810258,-894.9766230619563,-946.3638472035211,-998.1752413521773,-648.7392147632906
304,-656040.9993273108,-650.692050299918,-697.6325119555643,-746.1668785816829,-795.7102187984574,-845.9995295273905,-896.8828392108322,-948.2606439215535,-1000.0625862906119,-650.692050299918
