outer_weight,aggregate_log2,peak_first_r,peak_remaining_ones,peak_gap_min,peak_gap_max,peak_inner_mode,peak_outer_log2_bound,peak_placement_log2,peak_inner_log2,peak_best_lambda,peak_best_alpha,peak_best_rho,peak_term_log2
1604,-609.1396664503396,1,1603,1,4000,cap,2151.2323945695352,-2760.48825319585,0.0,nan,nan,nan,-609.2558586263149
1605,-609.5256560558224,1,1604,1,4000,cap,2152.5686041725444,-2762.210525912522,0.0,nan,nan,nan,-609.6419217399775
1606,-609.9116472418992,1,1605,1,4000,cap,2153.9048137755535,-2763.932800211094,0.0,nan,nan,nan,-610.0279864355407
1607,-610.2976400016402,1,1606,1,4000,cap,2155.2410233785627,-2765.6550760845694,0.0,nan,nan,nan,-610.4140527060067
1608,-610.6836343523795,1,1607,1,4000,cap,2156.5772329815713,-2767.377353550457,0.0,nan,nan,nan,-610.8001205688856
1609,-611.0696302846394,1,1608,1,4000,cap,2157.9134425845805,-2769.099632599222,0.0,nan,nan,nan,-611.1861900146414
1610,-611.4556278010025,1,1609,1,4000,cap,2159.2496521875896,-2770.8219132335,0.0,nan,nan,nan,-611.5722610459102
1611,-611.8416268963506,1,1610,1,4000,cap,2160.5858617905988,-2772.5441954479174,0.0,nan,nan,nan,-611.9583336573187
1612,-612.2276275798287,1,1611,1,4000,cap,2161.922071393608,-2774.2664792518644,0.0,nan,nan,nan,-612.3444078582565
1613,-612.6136298506466,1,1612,1,4000,cap,2163.2582809966166,-2775.988764644553,0.0,nan,nan,nan,-612.7304836479366
1614,-612.9996336908287,1,1613,1,4000,cap,2164.5944905996257,-2777.711051607863,0.0,nan,nan,nan,-613.1165610082371
1615,-613.3856391238646,1,1614,1,4000,cap,2165.930700202635,-2779.4333401655513,0.0,nan,nan,nan,-613.5026399629164
1616,-613.7716461405913,1,1615,1,4000,cap,2167.266909805644,-2781.1556303079033,0.0,nan,nan,nan,-613.8887205022593
1617,-614.1576547355136,1,1616,1,4000,cap,2168.6031194086527,-2782.877922030144,0.0,nan,nan,nan,-614.2748026214913
1618,-614.5436649183654,1,1617,1,4000,cap,2169.939329011662,-2784.600215341401,0.0,nan,nan,nan,-614.6608863297392
1619,-614.9296766766034,1,1618,1,4000,cap,2171.275538614671,-2786.322510229478,0.0,nan,nan,nan,-615.0469716148073
1620,-615.315690025627,1,1619,1,4000,cap,2172.61174821768,-2788.0448067097986,0.0,nan,nan,nan,-615.4330584921186
1621,-615.7017049502335,1,1620,1,4000,cap,2173.9479578206888,-2789.7671047667845,0.0,nan,nan,nan,-615.8191469460958
1622,-616.0877214631295,1,1621,1,4000,cap,2175.284167423698,-2791.48940441364,0.0,nan,nan,nan,-616.205236989942
1623,-616.4737395616114,1,1622,1,4000,cap,2176.620377026707,-2793.2117056471943,0.0,nan,nan,nan,-616.5913286204873
1624,-616.8597592365189,1,1623,1,4000,cap,2177.956586629716,-2794.9340084586074,0.0,nan,nan,nan,-616.9774218288912
1625,-617.2457805001119,1,1624,1,4000,cap,2179.2927962327253,-2796.6563128600665,0.0,nan,nan,nan,-617.3635166273411
1626,-617.6318033493782,1,1625,1,4000,cap,2180.629005835734,-2798.3786188485756,0.0,nan,nan,nan,-617.7496130128416
1627,-618.0178277739022,1,1626,1,4000,cap,2181.965215438743,-2800.10092641349,0.0,nan,nan,nan,-618.1357109747469
1628,-618.4038537797695,1,1627,1,4000,cap,2183.3014250417523,-2801.8232355613345,0.0,nan,nan,nan,-618.5218105195822
1629,-618.7898813798804,1,1628,1,4000,cap,2184.6376346447614,-2803.5455463046037,0.0,nan,nan,nan,-618.9079116598423
1630,-619.1759105512608,1,1629,1,4000,cap,2185.97384424777,-2805.2678586204274,0.0,nan,nan,nan,-619.2940143726573
1631,-619.5619413119401,1,1630,1,4000,cap,2187.3100538507792,-2806.9901725270647,0.0,nan,nan,nan,-619.6801186762855
1632,-619.9479736544263,1,1631,1,4000,cap,2188.6462634537884,-2808.7124880166157,0.0,nan,nan,nan,-620.0662245628273
1633,-620.3340075831594,1,1632,1,4000,cap,2189.9824730567975,-2810.4348050940353,0.0,nan,nan,nan,-620.4523320372377
1634,-620.7200430904019,1,1633,1,4000,cap,2191.3186826598067,-2812.1571237509343,0.0,nan,nan,nan,-620.8384410911276
1635,-621.1060801879233,1,1634,1,4000,cap,2192.6548922628153,-2813.879443999791,0.0,nan,nan,nan,-621.2245517369756
1636,-621.4921188562938,1,1635,1,4000,cap,2193.9911018658245,-2815.601765820731,0.0,nan,nan,nan,-621.6106639549066
1637,-621.8781591190412,1,1636,1,4000,cap,2195.3273114688336,-2817.324089237234,0.0,nan,nan,nan,-621.9967777684005
1638,-622.2642009613937,1,1637,1,4000,cap,2196.6635210718428,-2819.0464142348756,0.0,nan,nan,nan,-622.3828931630328
1639,-622.6502443862653,1,1638,1,4000,cap,2197.9997306748514,-2820.7687408161764,0.0,nan,nan,nan,-622.769010141325
1640,-623.0362893960157,1,1639,1,4000,cap,2199.3359402778606,-2822.4910689838653,0.0,nan,nan,nan,-623.1551287060047
1641,-623.4223359855667,1,1640,1,4000,cap,2200.6721498808697,-2824.2133987326197,0.0,nan,nan,nan,-623.54124885175
1642,-623.8083841617342,1,1641,1,4000,cap,2202.008359483879,-2825.9357300693046,0.0,nan,nan,nan,-623.9273705854257
1643,-624.1944339170367,1,1642,1,4000,cap,2203.344569086888,-2827.6580629865384,0.0,nan,nan,nan,-624.3134938996504
1644,-624.5804852578549,1,1643,1,4000,cap,2204.6807786898967,-2829.3803974904476,0.0,nan,nan,nan,-624.699618800551
1645,-624.9665381796284,1,1644,1,4000,cap,2206.016988292906,-2831.1027335768704,0.0,nan,nan,nan,-625.0857452839646
1646,-625.3525926903064,1,1645,1,4000,cap,2207.353197895915,-2832.8250712533772,0.0,nan,nan,nan,-625.4718733574623
1647,-625.738648775193,1,1646,1,4000,cap,2208.689407498924,-2834.547410505591,0.0,nan,nan,nan,-625.8580030066669
1648,-626.1247064586458,1,1647,1,4000,cap,2210.0256171019328,-2836.269751357464,0.0,nan,nan,nan,-626.2441342555312
1649,-626.5107657052956,1,1648,1,4000,cap,2211.361826704942,-2837.9920937739953,0.0,nan,nan,nan,-626.6302670690534
1650,-626.896826550047,1,1649,1,4000,cap,2212.698036307951,-2839.7144377900586,0.0,nan,nan,nan,-627.0164014821075
1651,-627.2828889715917,1,1650,1,4000,cap,2214.03424591096,-2841.436783384077,0.0,nan,nan,nan,-627.4025374731168
1652,-627.6689529788076,1,1651,1,4000,cap,2215.3704555139693,-2843.1591305651673,0.0,nan,nan,nan,-627.788675051198
1653,-628.0550185698494,1,1652,1,4000,cap,2216.706665116978,-2844.881479331423,0.0,nan,nan,nan,-628.1748142144452
1654,-628.4410857443934,1,1653,1,4000,cap,2218.042874719987,-2846.603829682601,0.0,nan,nan,nan,-628.5609549626138
1655,-628.8271545001949,1,1654,1,4000,cap,2219.3790843229963,-2848.3261816162303,0.0,nan,nan,nan,-628.947097293234
1656,-629.2132248380659,1,1655,1,4000,cap,2220.7152939260054,-2850.048535133341,0.0,nan,nan,nan,-629.3332412073355
1657,-629.5992967589827,1,1656,1,4000,cap,2222.051503529014,-2851.7708902348604,0.0,nan,nan,nan,-629.7193867058463
1658,-629.9853702634264,1,1657,1,4000,cap,2223.3877131320232,-2853.4932469211744,0.0,nan,nan,nan,-630.1055337891512
1659,-630.3714453480086,1,1658,1,4000,cap,2224.7239227350324,-2855.2156051889724,0.0,nan,nan,nan,-630.49168245394
1660,-630.757522020098,1,1659,1,4000,cap,2226.0601323380415,-2856.9379650455667,0.0,nan,nan,nan,-630.8778327075252
1661,-631.1436002793462,1,1660,1,4000,cap,2227.3963419410507,-2858.660326490819,0.0,nan,nan,nan,-631.2639845497683
1662,-631.5296801126315,1,1661,1,4000,cap,2228.7325515440593,-2860.3826895113707,0.0,nan,nan,nan,-631.6501379673114
1663,-631.9157615396475,1,1662,1,4000,cap,2230.0687611470685,-2862.105054126918,0.0,nan,nan,nan,-632.0362929798493
1664,-632.3018445384432,1,1663,1,4000,cap,2231.4049707500776,-2863.8274203155706,0.0,nan,nan,nan,-632.422449565493
1665,-632.6879291325439,1,1664,1,4000,cap,2232.7411803530867,-2865.549788101016,0.0,nan,nan,nan,-632.8086077479293
1666,-633.0740153049505,1,1665,1,4000,cap,2234.0773899560954,-2867.272157465941,0.0,nan,nan,nan,-633.1947675098454
1667,-633.4601030571458,1,1666,1,4000,cap,2235.4135995591046,-2868.9945284119894,0.0,nan,nan,nan,-633.5809288528849
1668,-633.8461923929169,1,1667,1,4000,cap,2236.7498091621137,-2870.716900943091,0.0,nan,nan,nan,-633.9670917809772
1669,-634.2322833138168,1,1668,1,4000,cap,2238.086018765123,-2872.439275060544,0.0,nan,nan,nan,-634.353256295421
1670,-634.6183758230276,1,1669,1,4000,cap,2239.422228368132,-2874.1616507676263,0.0,nan,nan,nan,-634.7394223994943
1671,-635.0044699089792,1,1670,1,4000,cap,2240.7584379711407,-2875.884028052831,0.0,nan,nan,nan,-635.1255900816905
1672,-635.3905655771305,1,1671,1,4000,cap,2242.09464757415,-2877.606406921641,0.0,nan,nan,nan,-635.5117593474911
1673,-635.7766628261749,1,1672,1,4000,cap,2243.430857177159,-2879.3287873725712,0.0,nan,nan,nan,-635.8979301954123
1674,-636.1627616678145,1,1673,1,4000,cap,2244.767066780168,-2881.0511694174747,0.0,nan,nan,nan,-636.2841026373067
1675,-636.5488620873012,1,1674,1,4000,cap,2246.1032763831768,-2882.773553041581,0.0,nan,nan,nan,-636.6702766584044
1676,-636.934964096398,1,1675,1,4000,cap,2247.439485986186,-2884.4959382565685,0.0,nan,nan,nan,-637.0564522703826
1677,-637.3210676758001,1,1676,1,4000,cap,2248.775695589195,-2886.2183250431844,0.0,nan,nan,nan,-637.4426294539894
1678,-637.7071728457048,1,1677,1,4000,cap,2250.111905192204,-2887.9407134217363,0.0,nan,nan,nan,-637.8288082295321
1679,-638.0932796050596,1,1678,1,4000,cap,2251.4481147952133,-2889.6631033911362,0.0,nan,nan,nan,-638.2149885959229
1680,-638.4793879384041,1,1679,1,4000,cap,2252.784324398222,-2891.385494935548,0.0,nan,nan,nan,-638.6011705373262
1681,-638.8654978588728,1,1680,1,4000,cap,2254.120534001231,-2893.107888068691,0.0,nan,nan,nan,-638.9873540674598
1682,-639.2516093607362,1,1681,1,4000,cap,2255.4567436042403,-2894.830282784522,0.0,nan,nan,nan,-639.3735391802816
1683,-639.6377224442771,1,1682,1,4000,cap,2256.7929532072494,-2896.5526790833355,0.0,nan,nan,nan,-639.7597258760861
1684,-640.0238371210575,1,1683,1,4000,cap,2258.129162810258,-2898.2750769766863,0.0,nan,nan,nan,-640.1459141664282
1685,-640.4099533725816,1,1684,1,4000,cap,2259.4653724132672,-2899.9974764462204,0.0,nan,nan,nan,-640.5321040329532
1686,-640.7960712111342,1,1685,1,4000,cap,2260.8015820162764,-2901.7198775040342,0.0,nan,nan,nan,-640.9182954877579
1687,-641.182190628681,1,1686,1,4000,cap,2262.1377916192855,-2903.4422801421497,0.0,nan,nan,nan,-641.3044885228642
1688,-641.5683116293092,1,1687,1,4000,cap,2263.4740012222946,-2905.1646843647213,0.0,nan,nan,nan,-641.6906831424267
1689,-641.9544342175802,1,1688,1,4000,cap,2264.8102108253033,-2906.8870901762966,0.0,nan,nan,nan,-642.0768793509933
1690,-642.3405583865614,1,1689,1,4000,cap,2266.1464204283125,-2908.609497569825,0.0,nan,nan,nan,-642.4630771415127
1691,-642.7266841382535,1,1690,1,4000,cap,2267.4826300313216,-2910.3319065475735,0.0,nan,nan,nan,-642.8492765162518
1692,-643.1128114715927,1,1691,1,4000,cap,2268.8188396343307,-2912.0543171081445,0.0,nan,nan,nan,-643.2354774738137
1693,-643.4989403940543,1,1692,1,4000,cap,2270.1550492373394,-2913.7767292592507,0.0,nan,nan,nan,-643.6216800219113
1694,-643.8850708920179,1,1693,1,4000,cap,2271.4912588403486,-2915.49914298725,0.0,nan,nan,nan,-644.0078841469012
1695,-644.2712029810489,1,1694,1,4000,cap,2272.8274684433577,-2917.221558307381,0.0,nan,nan,nan,-644.3940898640235
1696,-644.6573366463025,1,1695,1,4000,cap,2274.163678046367,-2918.9439752053986,0.0,nan,nan,nan,-644.7802971590318
1697,-645.0434719114836,1,1696,1,4000,cap,2275.4998876493755,-2920.6663937045414,0.0,nan,nan,nan,-645.1665060551659
1698,-645.4296087376232,1,1697,1,4000,cap,2276.8360972523847,-2922.3888137659633,0.0,nan,nan,nan,-645.5527165135786
1699,-645.8157471608798,1,1698,1,4000,cap,2278.172306855394,-2924.1112354257566,0.0,nan,nan,nan,-645.9389285703628
1700,-646.201887162489,1,1699,1,4000,cap,2279.508516458403,-2925.8336586654805,0.0,nan,nan,nan,-646.3251422070775
1701,-646.5880287517516,1,1700,1,4000,cap,2280.844726061412,-2927.5560834940006,0.0,nan,nan,nan,-646.7113574325886
1702,-646.9741719188346,1,1701,1,4000,cap,2282.1809356644208,-2929.2785099016546,0.0,nan,nan,nan,-647.0975742372339
1703,-647.3603166732548,1,1702,1,4000,cap,2283.51714526743,-2931.000937898192,0.0,nan,nan,nan,-647.4837926307623
1704,-647.7464630084351,1,1703,1,4000,cap,2284.853354870439,-2932.7233674764975,0.0,nan,nan,nan,-647.8700126060585
1705,-648.1326109252435,1,1704,1,4000,cap,2286.189564473448,-2934.4457986380694,0.0,nan,nan,nan,-648.2562341646212
1706,-648.5187604320398,1,1705,1,4000,cap,2287.525774076457,-2936.168231390904,0.0,nan,nan,nan,-648.6424573144473
1707,-648.9049115204065,1,1706,1,4000,cap,2288.861983679466,-2937.890665726485,0.0,nan,nan,nan,-649.0286820470192
1708,-649.2910641849384,1,1707,1,4000,cap,2290.198193282475,-2939.6131016396284,0.0,nan,nan,nan,-649.4149083571533
1709,-649.6772184378294,1,1708,1,4000,cap,2291.5344028854843,-2941.335539142601,0.0,nan,nan,nan,-649.8011362571169
1710,-650.0633742721424,1,1709,1,4000,cap,2292.8706124884934,-2943.057978228142,0.0,nan,nan,nan,-650.1873657396486
1711,-650.4495316958948,1,1710,1,4000,cap,2294.206822091502,-2944.7804189046037,0.0,nan,nan,nan,-650.5735968131016
1712,-650.8356906940343,1,1711,1,4000,cap,2295.5430316945112,-2946.5028611567323,0.0,nan,nan,nan,-650.959829462221
1713,-651.2218512850495,1,1712,1,4000,cap,2296.8792412975204,-2948.225305003085,0.0,nan,nan,nan,-651.3460637055646
1714,-651.6080134547218,1,1713,1,4000,cap,2298.2154509005295,-2949.94775042935,0.0,nan,nan,nan,-651.7322995288205
1715,-651.9941772130842,1,1714,1,4000,cap,2299.551660503538,-2951.6701974457574,0.0,nan,nan,nan,-652.1185369422192
1716,-652.3803425476762,1,1715,1,4000,cap,2300.8878701065473,-2953.3926460397015,0.0,nan,nan,nan,-652.5047759331542
1717,-652.766509463424,1,1716,1,4000,cap,2302.2240797095565,-2955.1150962161737,0.0,nan,nan,nan,-652.8910165066172
1718,-653.1526779681753,1,1717,1,4000,cap,2303.5602893125656,-2956.837547982748,0.0,nan,nan,nan,-653.2772586701826
1719,-653.5388480550141,1,1718,1,4000,cap,2304.8964989155747,-2958.560001333073,0.0,nan,nan,nan,-653.6635024174984
1720,-653.9250197279197,1,1719,1,4000,cap,2306.2327085185834,-2960.2824562705864,0.0,nan,nan,nan,-654.049747752003
1721,-654.3111929783623,1,1720,1,4000,cap,2307.5689181215926,-2962.0049127870516,0.0,nan,nan,nan,-654.435994665459
1722,-654.6973678193676,1,1721,1,4000,cap,2308.9051277246017,-2963.727370895438,0.0,nan,nan,nan,-654.8222431708364
1723,-655.0835442365568,1,1722,1,4000,cap,2310.241337327611,-2965.4498305812704,0.0,nan,nan,nan,-655.2084932536595
1724,-655.469722237975,1,1723,1,4000,cap,2311.5775469306195,-2967.1722918526284,0.0,nan,nan,nan,-655.5947449220089
1725,-655.855901828745,1,1724,1,4000,cap,2312.9137565336287,-2968.8947547148055,0.0,nan,nan,nan,-655.9809981811768
1726,-656.2420830022025,1,1725,1,4000,cap,2314.249966136638,-2970.6172191609876,0.0,nan,nan,nan,-656.3672530243498
1727,-656.6282657512394,1,1726,1,4000,cap,2315.586175739647,-2972.339685183979,0.0,nan,nan,nan,-656.7535094443319
1728,-657.0144500881526,1,1727,1,4000,cap,2316.922385342656,-2974.0621527963267,0.0,nan,nan,nan,-657.1397674536706
1729,-657.4006360120679,1,1728,1,4000,cap,2318.2585949456648,-2975.784621996878,0.0,nan,nan,nan,-657.5260270512131
1730,-657.7868235134443,1,1729,1,4000,cap,2319.594804548674,-2977.507092776239,0.0,nan,nan,nan,-657.9122882275651
1731,-658.1730126053684,1,1730,1,4000,cap,2320.931014151683,-2979.2295651475433,0.0,nan,nan,nan,-658.2985509958603
1732,-658.5592032745931,1,1731,1,4000,cap,2322.267223754692,-2980.9520390975413,0.0,nan,nan,nan,-658.6848153428491
1733,-658.9453955277688,1,1732,1,4000,cap,2323.603433357701,-2982.6745146326866,0.0,nan,nan,nan,-659.0710812749858
1734,-659.3315893680164,1,1733,1,4000,cap,2324.93964296071,-2984.3969917562245,0.0,nan,nan,nan,-659.4573487955145
1735,-659.7177847841139,1,1734,1,4000,cap,2326.275852563719,-2986.1194704570407,0.0,nan,nan,nan,-659.8436178933216
1736,-660.1039817968721,1,1735,1,4000,cap,2327.6120621667283,-2987.841950755872,0.0,nan,nan,nan,-660.2298885891437
1737,-660.4901803851095,1,1736,1,4000,cap,2328.9482717697374,-2989.5644326315814,0.0,nan,nan,nan,-660.616160861844
1738,-660.8763805524106,1,1737,1,4000,cap,2330.284481372746,-2991.286916087509,0.0,nan,nan,nan,-661.0024347147628
1739,-661.2625823109352,1,1738,1,4000,cap,2331.620690975755,-2993.0094011360634,0.0,nan,nan,nan,-661.3887101603082
1740,-661.6487856507403,1,1739,1,4000,cap,2332.9569005787644,-2994.7318877671896,0.0,nan,nan,nan,-661.7749871884253
1741,-662.0349905698253,1,1740,1,4000,cap,2334.2931101817735,-2996.454375979076,0.0,nan,nan,nan,-662.1612657973023
1742,-662.4211970792667,1,1741,1,4000,cap,2335.629319784782,-2998.1768657824614,0.0,nan,nan,nan,-662.5475459976792
1743,-662.8074051683116,1,1742,1,4000,cap,2336.9655293877913,-2999.899357167018,0.0,nan,nan,nan,-662.9338277792267
1744,-663.1936148439526,1,1743,1,4000,cap,2338.3017389908005,-3001.6218501393305,0.0,nan,nan,nan,-663.32011114853
1745,-663.5798260945251,1,1744,1,4000,cap,2339.6379485938096,-3003.3443446879573,0.0,nan,nan,nan,-663.7063960941477
1746,-663.9660389401881,1,1745,1,4000,cap,2340.9741581968187,-3005.066840832962,0.0,nan,nan,nan,-664.0926826361433
1747,-664.352253360435,1,1746,1,4000,cap,2342.3103677998274,-3006.7893385540046,0.0,nan,nan,nan,-664.4789707541772
1748,-664.7384693703062,1,1747,1,4000,cap,2343.6465774028366,-3008.511837865881,0.0,nan,nan,nan,-664.8652604630443
1749,-665.1246869595859,1,1748,1,4000,cap,2344.9827870058457,-3010.2343387584806,0.0,nan,nan,nan,-665.2515517526349
1750,-665.5109061267452,1,1749,1,4000,cap,2346.318996608855,-3011.956841230527,0.0,nan,nan,nan,-665.6378446216722
1751,-665.8971268872045,1,1750,1,4000,cap,2347.6552062118635,-3013.679345296965,0.0,nan,nan,nan,-666.0241390851015
1752,-666.2833492277987,1,1751,1,4000,cap,2348.9914158148727,-3015.4018509449306,0.0,nan,nan,nan,-666.410435130058
1753,-666.6695731577611,1,1752,1,4000,cap,2350.327625417882,-3017.1243581836825,0.0,nan,nan,nan,-666.7967327658007
1754,-667.055798663475,1,1753,1,4000,cap,2351.663835020891,-3018.846866999429,0.0,nan,nan,nan,-667.1830319785381
1755,-667.4420257546969,1,1754,1,4000,cap,2353.0000446239,-3020.5693774020547,0.0,nan,nan,nan,-667.5693327781546
1756,-667.8282544262076,1,1755,1,4000,cap,2354.3362542269087,-3022.2918893863934,0.0,nan,nan,nan,-667.9556351594847
1757,-668.2144846814714,1,1756,1,4000,cap,2355.672463829918,-3024.0144029556686,0.0,nan,nan,nan,-668.3419391257507
1758,-668.6007165270407,1,1757,1,4000,cap,2357.008673432927,-3025.736918116676,0.0,nan,nan,nan,-668.7282446837489
1759,-668.9869499570182,1,1758,1,4000,cap,2358.344883035936,-3027.4594348633036,0.0,nan,nan,nan,-669.1145518273674
1760,-669.3731849589411,1,1759,1,4000,cap,2359.681092638945,-3029.1819531834335,0.0,nan,nan,nan,-669.5008605444887
1761,-669.7594215537116,1,1760,1,4000,cap,2361.017302241954,-3030.9044730975147,0.0,nan,nan,nan,-669.8871708555607
1762,-670.1456597346901,1,1761,1,4000,cap,2362.353511844963,-3032.626994599308,0.0,nan,nan,nan,-670.273482754345
1763,-670.5318994933853,1,1762,1,4000,cap,2363.6897214479723,-3034.34951768009,0.0,nan,nan,nan,-670.6597962321175
1764,-670.9181408385834,1,1763,1,4000,cap,2365.0259310509814,-3036.072042348711,0.0,nan,nan,nan,-671.0461112977296
1765,-671.3043837584357,1,1764,1,4000,cap,2366.36214065399,-3037.794568593352,0.0,nan,nan,nan,-671.4324279393618
1766,-671.690628271944,1,1765,1,4000,cap,2367.698350256999,-3039.5170964328354,0.0,nan,nan,nan,-671.8187461758362
1767,-672.0768743652916,1,1766,1,4000,cap,2369.0345598600084,-3041.2396258537483,0.0,nan,nan,nan,-672.2050659937399
1768,-672.4631220363276,1,1767,1,4000,cap,2370.3707694630175,-3042.962156853464,0.0,nan,nan,nan,-672.5913873904465
1769,-672.8493713038507,1,1768,1,4000,cap,2371.706979066026,-3044.6846894511946,0.0,nan,nan,nan,-672.9777103851684
1770,-673.2356221504413,1,1769,1,4000,cap,2373.0431886690353,-3046.407223629092,0.0,nan,nan,nan,-673.3640349600569
1771,-673.6218745693599,1,1770,1,4000,cap,2374.3793982720445,-3048.129759380874,0.0,nan,nan,nan,-673.7503611088296
1772,-674.0081285932542,1,1771,1,4000,cap,2375.7156078750536,-3049.8522967387908,0.0,nan,nan,nan,-674.1366888637372
1773,-674.3943841839452,1,1772,1,4000,cap,2377.0518174780623,-3051.5748356650365,0.0,nan,nan,nan,-674.5230181869742
1774,-674.780641364794,1,1773,1,4000,cap,2378.3880270810714,-3053.2973761826397,0.0,nan,nan,nan,-674.9093491015683
1775,-675.166900123266,1,1774,1,4000,cap,2379.7242366840806,-3055.0199182791876,0.0,nan,nan,nan,-675.295681595107
1776,-675.5531604695606,1,1775,1,4000,cap,2381.0604462870897,-3056.742461964943,0.0,nan,nan,nan,-675.6820156778531
1777,-675.939422397092,1,1776,1,4000,cap,2382.396655890099,-3058.465007233208,0.0,nan,nan,nan,-676.068351343109
1778,-676.3256859125588,1,1777,1,4000,cap,2383.7328654931075,-3060.187554090873,0.0,nan,nan,nan,-676.4546885977657
1779,-676.71195100878,1,1778,1,4000,cap,2385.0690750961166,-3061.9101025304117,0.0,nan,nan,nan,-676.841027434295
1780,-677.0982176902955,1,1779,1,4000,cap,2386.405284699126,-3063.63265255692,0.0,nan,nan,nan,-677.2273678577944
1781,-677.4844859545541,1,1780,1,4000,cap,2387.741494302135,-3065.3552041671173,0.0,nan,nan,nan,-677.6137098649824
1782,-677.8707558006366,1,1781,1,4000,cap,2389.0777039051436,-3067.0777573607156,0.0,nan,nan,nan,-678.000053455572
1783,-678.2570272312819,1,1782,1,4000,cap,2390.4139135081527,-3068.8003121402253,0.0,nan,nan,nan,-678.3863986320725
1784,-678.6433002480883,1,1783,1,4000,cap,2391.750123111162,-3070.522868507098,0.0,nan,nan,nan,-678.772745395936
1785,-679.0295748455881,1,1784,1,4000,cap,2393.086332714171,-3072.2454264561675,0.0,nan,nan,nan,-679.1590937419965
1786,-679.4158510309305,1,1785,1,4000,cap,2394.42254231718,-3073.967985994197,0.0,nan,nan,nan,-679.5454436770169
1787,-679.8021287935054,1,1786,1,4000,cap,2395.758751920189,-3075.690547110891,0.0,nan,nan,nan,-679.9317951907024
1788,-680.1884081393737,1,1787,1,4000,cap,2397.094961523198,-3077.413109812307,0.0,nan,nan,nan,-680.3181482891091
1789,-680.5746890727792,1,1788,1,4000,cap,2398.431171126207,-3079.1356741024683,0.0,nan,nan,nan,-680.7045029762612
1790,-680.9609715951207,1,1789,1,4000,cap,2399.7673807292163,-3080.858239982972,0.0,nan,nan,nan,-681.0908592537558
1791,-681.3472556922096,1,1790,1,4000,cap,2401.103590332225,-3082.5808074396264,0.0,nan,nan,nan,-681.4772171074014
1792,-681.7335413804961,1,1791,1,4000,cap,2402.439799935234,-3084.3033764886823,0.0,nan,nan,nan,-681.8635765534482
1793,-682.119828640041,1,1792,1,4000,cap,2403.776009538243,-3086.0259471102763,0.0,nan,nan,nan,-682.2499375720331
1794,-682.5061174922043,1,1793,1,4000,cap,2405.1122191412524,-3087.7485193260654,0.0,nan,nan,nan,-682.6363001848131
1795,-682.8924079274502,1,1794,1,4000,cap,2406.4484287442615,-3089.471093126078,0.0,nan,nan,nan,-683.0226643818164
1796,-683.2786999499104,1,1795,1,4000,cap,2407.78463834727,-3091.1936685146866,0.0,nan,nan,nan,-683.4090301674164
1797,-683.6649935485704,1,1796,1,4000,cap,2409.1208479502793,-3092.9162454809157,0.0,nan,nan,nan,-683.7953975306364
1798,-684.0512887370788,1,1797,1,4000,cap,2410.4570575532885,-3094.6388240381566,0.0,nan,nan,nan,-684.1817664848681
1799,-684.4375855000778,1,1798,1,4000,cap,2411.7932671562976,-3096.361404171319,0.0,nan,nan,nan,-684.5681370150214
1800,-684.8238838589194,1,1799,1,4000,cap,2413.1294767593063,-3098.0839859016123,0.0,nan,nan,nan,-684.954509142306
1801,-685.2101837945739,1,1800,1,4000,cap,2414.4656863623154,-3099.8065692102136,0.0,nan,nan,nan,-685.3408828478982
1802,-685.596485312033,1,1801,1,4000,cap,2415.8018959653245,-3101.5291541017905,0.0,nan,nan,nan,-685.7272581364659
1803,-685.9827884139124,1,1802,1,4000,cap,2417.1381055683337,-3103.251740579206,0.0,nan,nan,nan,-686.1136350108723
1804,-686.3690931021165,1,1803,1,4000,cap,2418.474315171343,-3104.9743286442426,0.0,nan,nan,nan,-686.5000134728998
1805,-686.7553993791229,1,1804,1,4000,cap,2419.8105247743515,-3106.696918299389,0.0,nan,nan,nan,-686.8863935250374
1806,-687.1417072328018,1,1805,1,4000,cap,2421.1467343773606,-3108.419509532614,0.0,nan,nan,nan,-687.2727751552534
1807,-687.5280166724714,1,1806,1,4000,cap,2422.48294398037,-3110.1421023531802,0.0,nan,nan,nan,-687.6591583728105
1808,-687.9143276903596,1,1807,1,4000,cap,2423.819153583379,-3111.8646967531786,0.0,nan,nan,nan,-688.0455431697997
1809,-688.3006402976448,1,1808,1,4000,cap,2425.1553631863876,-3113.587292744014,0.0,nan,nan,nan,-688.4319295576265
1810,-688.6869544941425,1,1809,1,4000,cap,2426.4915727893967,-3115.309890325392,0.0,nan,nan,nan,-688.8183175359954
1811,-689.0732702636644,1,1810,1,4000,cap,2427.827782392406,-3117.032489481091,0.0,nan,nan,nan,-689.2047070886852
1812,-689.4595876180584,1,1811,1,4000,cap,2429.163991995415,-3118.755090223025,0.0,nan,nan,nan,-689.59109822761
1813,-689.8459065578035,1,1812,1,4000,cap,2430.500201598424,-3120.4776925515653,0.0,nan,nan,nan,-689.9774909531411
1814,-690.2322270909744,1,1813,1,4000,cap,2431.836411201433,-3122.2002964749554,0.0,nan,nan,nan,-690.3638852735226
1815,-690.6185491924665,1,1814,1,4000,cap,2433.172620804442,-3123.9229019679515,0.0,nan,nan,nan,-690.7502811635095
1816,-691.0048728881411,1,1815,1,4000,cap,2434.508830407451,-3125.6455090566196,0.0,nan,nan,nan,-691.1366786491685
