H,e0_log2,e1_log2,e2_log2,e3_log2,e4_log2,e5_log2,e6_log2,e7_log2,e8_log2,total_log2
153,-408364.40466250916,-301.850057045944,-351.2333643041434,-402.2198854976174,-454.22478102796117,-506.98514099051897,-560.3490884225703,-614.2172154422876,-668.5192622067632,-301.850057045944
154,-408364.40466250916,-303.4435642747852,-352.80834587395566,-403.776219149381,-455.76234291117294,-508.50380563233983,-561.8487286962072,-615.6977025345561,-669.9804655848195,-303.4435642747852
155,-408364.40466250916,-305.0371324204121,-354.3835096366444,-405.33285784730765,-457.3003343017044,-510.0230258819713,-563.3490523497509,-617.179002483552,-671.4426130351256,-305.0371324204121
156,-408364.40466250916,-306.6307607201905,-355.95885327211295,-406.88979768353215,-458.83874967282685,-511.54279456191847,-564.8500505222087,-618.6611047111819,-672.9056922280048,-306.6307607201905
157,-408364.40466250916,-308.2244484169268,-357.5343744955188,-408.4470348160205,-460.3775835950218,-513.0631046240984,-566.3517145150453,-620.1439988357412,-674.3696910649985,-308.2244484169268
158,-408364.40466250916,-309.81819476806646,-359.1100710657105,-410.00456547623446,-461.9168307428358,-514.5839491558611,-567.8540357973485,-621.627674676185,-675.8345976822255,-309.81819476806646
159,-408364.40466250916,-311.4119990472103,-360.68594078601285,-411.56238596915614,-463.4564858941301,-516.1053213784328,-569.3570060034413,-623.1121222488832,-677.3004004462456,-311.4119990472103
160,-408364.40466250916,-313.0058605486892,-362.26198150809375,-413.1204926764235,-464.996543932458,-517.6272146485169,-570.8606169336758,-624.5973317675824,-678.7670879531655,-313.0058605486892
161,-408364.40466250916,-314.5997785709928,-363.83819111470524,-414.6788820383641,-466.5369998283682,-519.1496224388385,-572.3648605342028,-626.0832936223691,-680.2346490067695,-314.5997785709928
162,-408364.40466250916,-316.1937524247341,-365.41456752698133,-416.2375505606061,-468.07784864530595,-520.6725383433168,-573.869728901385,-627.5699983833107,-681.7030726213542,-316.1937524247341
163,-408364.40466250916,-317.7877814436341,-366.99110871477757,-417.7964948237496,-469.6190855486007,-522.1959560853453,-575.3752142893467,-629.057436807245,-683.172348027745,-317.7877814436341
164,-408364.40466250916,-319.38186495552435,-368.56781266704996,-419.3557114531016,-471.1607057745313,-523.7198694861703,-576.8813090776473,-630.545599804725,-684.6424646394822,-319.38186495552435
165,-408364.40466250916,-320.9760023181547,-370.1446774270529,-420.91519715325103,-472.70270466425825,-525.2442724981556,-578.3880058038604,-632.0344784718898,-686.1134120839644,-320.9760023181547
166,-408364.40466250916,-322.5701928961913,-371.7217010687487,-422.47494868387014,-474.2450776390017,-526.7691591793171,-579.8952971374385,-633.5240640636476,-687.5851801749226,-322.5701928961913
167,-408364.40466250916,-324.1644360546304,-373.2988816896533,-424.03496285196996,-475.7878201916898,-528.2945236843473,-581.4031758700971,-635.0143479833889,-689.0577589014501,-324.1644360546304
168,-408364.40466250916,-325.75873119012374,-374.87621744160725,-425.5952365421029,-477.3309279165719,-529.8203602936222,-582.9116349441965,-636.5053218107275,-690.5311384550778,-325.75873119012374
169,-408364.40466250916,-327.3530776846478,-376.45370648390775,-427.15576666894077,-478.8743964612265,-531.3466633646204,-584.4206674035557,-637.9969772516906,-692.005309179322,-327.3530776846478
170,-408364.40466250916,-328.9474749561938,-378.0313470334734,-428.7165502269031,-480.41822157563627,-532.8734273804296,-585.930266441371,-639.4893061860314,-693.4802616163705,-328.9474749561938
171,-408364.40466250916,-330.54192241834403,-379.6091373239185,-430.2775842487082,-481.96239907020265,-534.4006469072078,-587.4404253571059,-640.9823006235304,-694.955986462779,-330.54192241834403
172,-408364.40466250916,-332.1364194938503,-381.1870756186397,-431.83886581795554,-483.5069248278072,-535.9283166057074,-588.9511375674633,-642.4759527143987,-696.4324745792893,-332.1364194938503
173,-408364.40466250916,-333.73096562040007,-382.76516021610246,-433.4003920739201,-485.051794808103,-537.4564312350428,-590.4623966096161,-643.9702547519584,-697.9097169929394,-333.73096562040007
174,-408364.40466250916,-335.32556025393507,-384.3433894526987,-434.9621602139322,-486.597005049399,-538.9849856540743,-591.9741961420702,-645.4651991729669,-699.3877048968354,-335.32556025393507
175,-408364.40466250916,-336.9202028372676,-385.9217616709107,-436.5241674610813,-488.1425516358848,-540.5139747881404,-593.4865299108941,-646.9607785233247,-700.8664296153237,-336.9202028372676
176,-408364.40466250916,-338.5148928387933,-387.5002752575859,-438.0864111020369,-489.6884307349947,-542.0433936659425,-594.9993917861111,-648.4569854939649,-702.3458826393577,-338.5148928387933
177,-408364.40466250916,-340.10962973767704,-389.07892862870096,-439.648888471375,-491.2346385812809,-543.5732374029589,-596.512775744634,-649.953812903296,-703.8260556084393,-340.10962973767704
178,-408364.40466250916,-341.70441301462955,-390.657720219723,-441.2115969415168,-492.78117146591353,-545.1035011904921,-598.0266758588541,-651.4512536853148,-705.3069402982389,-341.70441301462955
179,-408364.40466250916,-343.2992421590133,-392.2366484923134,-442.7745339290194,-494.328025742549,-546.6341803010996,-599.5410863016184,-652.9493008941221,-706.7885286246348,-343.2992421590133
180,-408364.40466250916,-344.8941166734638,-393.8157119385603,-444.33769689840585,-495.87519783074754,-548.1652700915876,-601.056001348788,-654.4479477060298,-708.2708126453603,-344.8941166734638
181,-408364.40466250916,-346.4890360652711,-395.39490907197995,-445.9010833527766,-497.4226842061818,-549.6967659928084,-602.5714153686114,-655.9471874084962,-709.7537845484876,-346.4890360652711
182,-408364.40466250916,-348.0839998460131,-396.9742384267816,-447.46469083269534,-498.97048139913335,-551.2286635077544,-604.0873228194065,-657.4470133973863,-711.2374366492495,-348.0839998460131
183,-408364.40466250916,-349.67900754749974,-398.55369857345,-449.02851693140246,-500.5185860093265,-552.7609582260031,-605.6037182636027,-658.9474191906014,-712.7217614032489,-349.67900754749974
184,-408364.40466250916,-351.2740587002772,-400.13328809690137,-450.5925592726105,-502.06699468335506,-554.2936458007644,-607.1205963443992,-660.4483984043372,-714.2067513823024,-351.2740587002772
185,-408364.40466250916,-352.8691528364892,-401.7130055990056,-452.15681551267716,-503.615704116496,-555.8267219503243,-608.6379517868314,-661.949944753758,-715.6923992747141,-352.8691528364892
186,-408364.40466250916,-354.4642895144106,-403.2928497227904,-453.7212833644707,-505.16471107622493,-557.360182481202,-610.1557794205578,-663.452052075406,-717.1786979072959,-354.4642895144106
187,-408364.40466250916,-356.05946827865125,-404.8728191123214,-455.28596055692066,-506.7140123614286,-558.8940232470123,-611.6740741383625,-664.9547142853361,-718.6656402031238,-356.05946827865125
188,-408364.40466250916,-357.65468869576574,-406.45291244799864,-456.8508448699918,-508.2636048370485,-560.4282401827719,-613.1928309301135,-666.4579254127129,-720.1532192147657,-357.65468869576574
189,-408364.40466250916,-359.2499503282134,-408.03312842021217,-458.41593410802494,-509.8134854070998,-561.9628292775872,-614.7120448551117,-667.9616795718124,-721.6414280959244,-359.2499503282134
190,-408364.40466250916,-360.8452527568439,-409.6134657515305,-459.98122612162234,-511.3636510362432,-563.4977865959048,-616.2317110630104,-669.4659709826037,-723.1302601216698,-360.8452527568439
191,-408364.40466250916,-362.44059556321895,-411.19392317873377,-461.54671878938376,-512.9140987312155,-565.0331082586289,-617.7518247746124,-670.9707939512143,-724.6197086685675,-362.44059556321895
192,-408364.40466250916,-364.035978330897,-412.77449945381574,-463.11241001861833,-514.4648255412473,-566.568790443233,-619.2723812816672,-672.4761428694071,-726.109767213825,-364.035978330897
193,-408364.40466250916,-365.63140065222734,-414.3551933505042,-464.67829775158447,-516.0158285640115,-568.1048293894135,-620.7933759522222,-673.9820122196174,-727.6004293400059,-365.63140065222734
194,-408364.40466250916,-367.22686213528584,-415.9360036709297,-466.2443799718841,-517.567104951737,-569.641221404914,-622.3148042361485,-675.4883965801749,-729.0916887399407,-367.22686213528584
195,-408364.40466250916,-368.8223623840723,-417.5169292255624,-467.8106546841324,-519.1186518906039,-571.1779628446384,-623.8366616439674,-676.9952906038335,-730.5835391949514,-368.8223623840723
196,-408364.40466250916,-370.417901011082,-419.0979688455308,-469.3771199260157,-520.670466612535,-572.7150501221702,-625.3589437580845,-678.5026890287174,-732.0759745855028,-370.417901011082
197,-408364.40466250916,-372.0134776312012,-420.6791213762678,-470.9437737616859,-522.2225463883289,-574.2524797026365,-626.8816462253834,-680.0105866706336,-733.5689888832245,-372.0134776312012
198,-408364.40466250916,-373.6090918772203,-422.26038569278404,-472.510614296783,-523.7748885424305,-575.7902481172201,-628.4047647714686,-681.5189784370408,-735.0625761645999,-373.6090918772203
199,-408364.40466250916,-375.20474336978396,-423.84176066938267,-474.0776396479119,-525.3274904221596,-577.3283519321335,-629.9282951693815,-683.027859295498,-736.5567305791398,-375.20474336978396
200,-408364.40466250916,-376.80043174658044,-425.42324520862076,-475.64484797136765,-526.8803494261956,-578.8667877768561,-631.4522332675829,-684.5372243013865,-738.0514463768388,-376.80043174658044
201,-408364.40466250916,-378.39615665133994,-427.0048382300824,-477.2122374516806,-528.4334629928873,-580.4055523322033,-632.976574977776,-686.0470685854814,-739.5467178954868,-378.39615665133994
202,-408364.40466250916,-379.9919177310015,-428.58653866732976,-478.7798062983425,-529.9868285967503,-581.9446423265906,-634.5013162709282,-687.5573873497242,-741.0425395561882,-379.9919177310015
203,-408364.40466250916,-381.58771463299314,-430.1683454649706,-480.3475527426577,-531.5404437450943,-583.484054532432,-636.0264531734351,-689.0681758631476,-742.5389058590398,-381.58771463299314
204,-408364.40466250916,-383.18354701874097,-431.7502575919591,-481.9154750508317,-533.0943059908964,-585.0237857787871,-637.55198177954,-690.5794294740607,-744.0358113950737,-383.18354701874097
205,-408364.40466250916,-384.77941454503707,-433.3322740227616,-483.48357150492905,-534.6484129135449,-586.5638329318912,-639.0778982316388,-692.0911435901246,-745.5332508261013,-384.77941454503707
206,-408364.40466250916,-386.37531688044066,-434.91439375356003,-485.0518404188742,-536.2027621346338,-588.1041929107353,-640.6041987356452,-693.6033136934933,-747.0312188996235,-386.37531688044066
207,-408364.40466250916,-387.9712536975966,-436.49661579437964,-486.6202801303817,-537.7573513096888,-589.6448626785862,-642.1308795522984,-695.1159353319056,-748.5297104396999,-387.9712536975966
208,-408364.40466250916,-389.56722467102253,-438.07893916668706,-488.1888889983634,-539.3121781253788,-591.1858392399938,-643.6579369939618,-696.629004115272,-750.0287203433186,-389.56722467102253
209,-408364.40466250916,-391.1632294776769,-439.6613629037756,-489.75766540312475,-540.8672402995196,-592.7271196405993,-645.1853674242291,-698.1425157150727,-751.5282435795834,-391.1632294776769
210,-408364.40466250916,-392.7592678056849,-441.24388605931165,-491.3266077547286,-542.4225355892513,-594.2687009751195,-646.7131672657108,-699.6564658719429,-753.0282751970901,-392.7592678056849
211,-408364.40466250916,-394.355339347025,-442.82650769984656,-492.8957144853278,-543.9780617831858,-595.8105803793082,-648.2413329918055,-701.1708503872451,-754.5288103152983,-394.355339347025
212,-408364.40466250916,-395.9514437956832,-444.40922690280064,-494.46498404697496,-545.5338166990383,-597.3527550274038,-649.7698611239589,-702.6856651201373,-756.0298441214001,-395.9514437956832
213,-408364.40466250916,-397.54758084051645,-445.9920427491595,-496.0344149041478,-547.0897981759783,-598.8952221243001,-651.2987482236512,-704.200905979374,-757.5313718619323,-397.54758084051645
214,-408364.40466250916,-399.14375019313394,-447.57495435119233,-497.60400556130077,-548.6460041020107,-600.4379789327542,-652.827990919427,-705.716568950151,-759.0333888694313,-399.14375019313394
215,-408364.40466250916,-400.7399515594276,-449.1579608238239,-499.1737545340737,-550.2024323850172,-601.9810227442568,-654.3575858775904,-707.2326500646232,-760.5358905327697,-400.7399515594276
216,-408364.40466250916,-402.3361846488062,-450.7410612937135,-500.7436603582125,-551.7590809615143,-603.524350887624,-655.8875298106266,-708.7491454101511,-762.0388723052222,-402.3361846488062
217,-408364.40466250916,-403.9324491700666,-452.3242548949756,-502.3137215851346,-553.3159477920603,-605.0679607242404,-657.4178194722779,-710.266051124206,-763.5423296991981,-403.9324491700666
218,-408364.40466250916,-405.52874485421955,-453.9075407918558,-503.88393680445375,-554.8730308836251,-606.6118496702719,-658.9484516795936,-711.7833634162546,-765.0462583079545,-405.52874485421955
219,-408364.40466250916,-407.1250714128896,-455.4909181369872,-505.45430460208803,-556.4303282475464,-608.156015154467,-660.4794232705733,-713.3010785252368,-766.5506537629078,-407.1250714128896
220,-408364.40466250916,-408.7214285693486,-457.07438610228127,-507.02482359100594,-557.987837930129,-609.7004546486021,-662.0107311344578,-714.8191927497014,-768.0555117636061,-408.7214285693486
221,-408364.40466250916,-410.3178160654333,-458.6579438857074,-508.5954924178645,-559.5455580191364,-611.2451656738278,-663.542372217923,-716.3377024538433,-769.5608280836084,-410.3178160654333
222,-408364.40466250916,-411.91423362822377,-460.241590677836,-510.1663097294131,-561.1034866100543,-612.7901457667862,-665.0743434910491,-717.8566040333216,-771.066598536149,-411.91423362822377
223,-408364.40466250916,-413.510680993224,-461.8253256848872,-511.7372741954085,-562.6616218288653,-614.3353925022444,-666.6066419698113,-719.3758939376025,-772.5728189963269,-413.510680993224
224,-408364.40466250916,-415.10715790073056,-463.40914812497107,-513.3083845047214,-564.2199618280221,-615.8809034889299,-668.139264711771,-720.8955686655054,-774.0794853965052,-415.10715790073056
225,-408364.40466250916,-416.70366410033245,-464.9930572324617,-514.8796393695836,-565.7785047905625,-617.4266763735092,-669.6722088199174,-722.4156247689036,-775.5865937298671,-416.70366410033245
226,-408364.40466250916,-418.30019932860273,-466.5770522355631,-516.4510375030261,-567.3372489074186,-618.9727088177666,-671.2054714197104,-723.936058829629,-777.0941400271792,-418.30019932860273
227,-408364.40466250916,-419.89676334865584,-468.1611323957469,-518.0225776581934,-568.8961924166059,-620.5189985376633,-672.7390496980088,-725.4568674982643,-778.6021203954441,-419.89676334865584
228,-408364.40466250916,-421.4933559064655,-469.7452969639515,-519.5942585844216,-570.4553335591761,-622.0655432591637,-674.2729408587688,-726.9780474497097,-780.1105309733351,-421.4933559064655
229,-408364.40466250916,-423.08997675978986,-471.32954520939256,-521.1660790559308,-572.0146706077882,-623.6123407466861,-675.807142151366,-728.4995954113775,-781.6193679592561,-423.08997675978986
230,-408364.40466250916,-424.68662566685447,-472.9138764081331,-522.7380378602811,-573.5742018550467,-625.1593887913145,-677.3416508586856,-730.021508151156,-783.1286275991783,-424.68662566685447
231,-408364.40466250916,-426.28330239658493,-474.49828985320437,-524.3101338083789,-575.1339256233942,-626.7066852205784,-678.8764643067803,-731.5437824869409,-784.6383061960455,-426.28330239658493
232,-408364.40466250916,-427.88000671202354,-476.0827848379152,-525.8823657176766,-576.6938402481969,-628.2542278814195,-680.4115798477185,-733.0664152693668,-786.1484000923806,-427.88000671202354
233,-408364.40466250916,-429.4767383833621,-477.66736066877843,-527.45473242499,-578.2539440904518,-629.8020146527875,-681.946994872066,-734.5894033941678,-787.6589056825261,-429.4767383833621
234,-408364.40466250916,-431.0734971849003,-479.2520166623668,-529.0272327832486,-579.814235533428,-631.3500434421712,-683.4827068053046,-736.1127437984825,-789.1698194088312,-431.0734971849003
235,-408364.40466250916,-432.6702828839983,-480.8367521341629,-530.5998656502424,-581.3747129713088,-632.8983121741309,-685.0187130962513,-737.6364334491616,-790.6811377498443,-432.6702828839983
236,-408364.40466250916,-434.26709526501395,-482.42156642239684,-532.172629912358,-582.9353748328242,-634.4468188138258,-686.5550112404808,-739.1604693660756,-792.1928572435087,-434.26709526501395
237,-408364.40466250916,-435.8639341102917,-484.00645886893926,-533.7455244653722,-584.4962195619414,-635.9955613476021,-688.0915987608057,-740.6848486024908,-793.7049744674263,-435.8639341102917
238,-408364.40466250916,-437.46079919732574,-485.5914288163681,-535.3185482114219,-586.0572456147373,-637.5445377797625,-689.6284732039437,-742.2095682416283,-795.2174860353105,-437.46079919732574
239,-408364.40466250916,-439.0576903147808,-487.17647562389794,-536.8917000748377,-587.6184514751349,-639.093746148204,-691.1656321560533,-743.7346254120976,-796.7303886123124,-439.0576903147808
240,-408364.40466250916,-440.6546072543742,-488.76159865916907,-538.4649789938413,-589.1798356465042,-640.6431845159221,-692.7030732341382,-745.2600172791995,-798.243678906221,-440.6546072543742
241,-408364.40466250916,-442.2515498054916,-490.3467972927752,-540.0383839149799,-590.7413966460055,-642.1928509652588,-694.2407940801997,-746.7857410389792,-799.7573536614145,-442.2515498054916
242,-408364.40466250916,-443.8485177579118,-491.9320709008994,-541.611913795675,-592.3031330070456,-643.7427436002657,-695.7787923635042,-748.3117939203956,-801.2714096609308,-443.8485177579118
243,-408364.40466250916,-445.44551091263145,-493.5174188760548,-543.1855676148739,-593.8650432898393,-645.2928605571745,-697.3170657909607,-749.8381731956066,-802.7858437366557,-445.44551091263145
244,-408364.40466250916,-447.04252906855186,-495.1028406136872,-544.7593443595671,-595.4271260678415,-646.843199990739,-698.8556120933717,-751.3648761661248,-804.300652755383,-447.04252906855186
245,-408364.40466250916,-448.6395720280173,-496.6883355176307,-546.3332430301618,-596.9893799330339,-648.3937600794346,-700.3944290305425,-752.8919001678358,-805.815833623743,-448.6395720280173
246,-408364.40466250916,-450.2366395916471,-498.2739029948593,-547.907262635149,-598.5518034905089,-649.9445390199581,-701.9335143856941,-754.4192425653226,-807.3313832824302,-450.2366395916471
247,-408364.40466250916,-451.8337315666413,-499.8595424637138,-549.4814021992518,-600.1143953665345,-651.4955350352077,-703.4728659733587,-755.9469007596724,-808.8472987139261,-451.8337315666413
248,-408364.40466250916,-453.4308477643792,-501.44525335142276,-551.0556607608662,-601.6771542059163,-653.0467463715623,-705.0124816365748,-757.474872185588,-810.3635769395189,-453.4308477643792
249,-408364.40466250916,-455.02798799268453,-503.0310350862921,-552.6300373641734,-603.24007866403,-654.5981712908354,-706.5523592387572,-759.0031543031723,-811.8802150110066,-455.02798799268453
250,-408364.40466250916,-456.62515206424524,-504.61688710605154,-554.2045310674115,-604.8031674150154,-656.1498080783871,-708.092496671732,-760.531744605883,-813.3972100185648,-456.62515206424524
251,-408364.40466250916,-458.22233979970395,-506.202808860871,-555.7791409458164,-606.3664191546425,-657.7016550459165,-709.6328918584468,-762.0606406231606,-814.9145590932953,-458.22233979970395
252,-408364.40466250916,-459.8195510065929,-507.78879979222586,-557.3538660704153,-607.9298325790295,-659.2537105101018,-711.1735427315353,-763.5898398989156,-816.4322593856303,-459.8195510065929
253,-408364.40466250916,-461.41678551205547,-509.374859365547,-558.9287055406058,-609.4934064171515,-660.8059728250349,-712.7144472656756,-765.1193400238086,-817.9503080975343,-461.41678551205547
254,-408364.40466250916,-463.01404313647816,-510.96098704378534,-560.5036584576504,-611.0571394042614,-662.3584403555707,-714.255603450866,-766.6491386084507,-819.4687024556284,-463.01404313647816
255,-408364.40466250916,-464.6113237047817,-512.5471822986352,-562.0787239358308,-612.6210302929766,-663.9111114883419,-715.7970093033659,-768.1792332942706,-820.9874397219817,-464.6113237047817
256,-408364.40466250916,-466.20862704162226,-514.1334446056701,-563.6539010975165,-614.1850778482768,-665.4639846266884,-717.3386628605554,-769.7096217483007,-822.5065171888209,-466.20862704162226
257,-408364.40466250916,-467.8059529746879,-515.7197734475736,-565.2291890763308,-615.7492808506051,-667.0170581936862,-718.880562183894,-771.240301666066,-824.0259321813503,-467.8059529746879
258,-408364.40466250916,-469.40330132996115,-517.3061683093401,-566.8045870122858,-617.3136380909345,-668.5703306271513,-720.4227053538559,-772.7712707664485,-825.5456820525424,-469.40330132996115
259,-408364.40466250916,-471.00067194314425,-518.8926286896368,-568.3800940630812,-618.8781483820052,-670.1238003908085,-721.9650904810309,-774.3025268027203,-827.0657641941019,-471.00067194314425
260,-408364.40466250916,-472.5980646496096,-520.4791540906948,-569.9557093939344,-620.4428105480888,-671.6774659639906,-723.5077156957593,-775.834067552111,-828.5861760259651,-472.5980646496096
261,-408364.40466250916,-474.19547928245083,-522.0657440162978,-571.5314321755081,-622.0076234228554,-673.2313258394444,-725.0505791458729,-777.365890813482,-830.1069149939059,-474.19547928245083
262,-408364.40466250916,-475.79291568130583,-523.6523979805496,-573.1072615926171,-623.5725858580189,-674.7853785319121,-726.5936790052118,-778.8979944157811,-831.6279785779259,-475.79291568130583
263,-408364.40466250916,-477.39037367971315,-525.2391154951712,-574.6831968314677,-625.1376967105172,-676.3396225652516,-728.1370134606844,-780.4303762050373,-833.149364279183,-477.39037367971315
264,-408364.40466250916,-478.98785312743564,-526.8258960917688,-576.2592371018678,-626.7029548646628,-677.8940564945283,-729.680580734297,-781.9630340663282,-834.6710696418991,-478.98785312743564
265,-408364.40466250916,-480.5853538617488,-528.412739293065,-577.8353816084021,-628.2683592032629,-679.4486788770743,-731.2243790541546,-783.4959658947218,-836.1930922242353,-480.5853538617488
266,-408364.40466250916,-482.1828757271302,-529.999644632537,-579.4116295700147,-629.8339086271417,-681.003488291955,-732.7684066738683,-785.0291696146228,-837.7154296175808,-482.1828757271302
267,-408364.40466250916,-483.7804185707923,-531.5866116498946,-580.9879802154327,-631.399602050512,-682.5584833352842,-734.312661867812,-786.5626431749713,-839.2380794416905,-483.7804185707923
268,-408364.40466250916,-485.377982243612,-533.1736398919569,-582.5644327839902,-632.9654384017443,-684.113662620936,-735.857142931781,-788.0963845498438,-840.761039345228,-485.377982243612
269,-408364.40466250916,-486.9755665903432,-534.760728902815,-584.1409865157382,-634.5314166134227,-685.6690247705496,-737.4018481729373,-789.6303917283425,-842.2843069955965,-486.9755665903432
270,-408364.40466250916,-488.5731714667212,-536.3478782408849,-585.7176406684468,-636.0975356392951,-687.2245684304241,-738.9467759266546,-791.164662731383,-843.8078800956719,-488.5731714667212
271,-408364.40466250916,-490.17079672435335,-537.9350874637491,-587.2943945023959,-637.6637944390128,-688.7802922562073,-740.4919245411494,-792.6991955962754,-845.3317563683266,-490.17079672435335
272,-408364.40466250916,-491.76844221712366,-539.5223561345128,-588.871247286683,-639.2301919843878,-690.3361949190999,-742.0372923836369,-794.233988382823,-846.8559335624755,-491.76844221712366
273,-408364.40466250916,-493.36610780225385,-541.109683822817,-590.4481983001866,-640.7967272603079,-691.8922751067212,-743.5828778411436,-795.7690391740845,-848.3804094537844,-493.36610780225385
274,-408364.40466250916,-494.96379333601163,-542.6970701005006,-592.0252468271815,-642.3633992603009,-693.4485315186255,-745.128679315973,-797.3043460717886,-849.9051818400325,-494.96379333601163
275,-408364.40466250916,-496.5614986775034,-544.284514545347,-593.6023921610372,-643.9302069901894,-695.0049628699053,-746.6746952292602,-798.8399071998367,-851.4302485445647,-496.5614986775034
276,-408364.40466250916,-498.1592236924905,-545.8720167448552,-595.1796336079457,-645.4971494717673,-696.5615678948228,-748.2209240245552,-800.3757207078395,-852.9556074197761,-498.1592236924905
277,-408364.40466250916,-499.75696823841895,-547.4595762812249,-596.7569704718592,-647.064225727695,-698.1183453316572,-749.7673641526218,-801.9117847558648,-854.4812563318121,-499.75696823841895
278,-408364.40466250916,-501.35473217902745,-549.0471927459226,-598.3344020690126,-648.6314347959757,-699.6752939371354,-751.3140140858216,-803.4480975287754,-856.0071931748571,-501.35473217902745
279,-408364.40466250916,-502.95251538285817,-550.6348657381475,-599.9119277263474,-650.1987757283343,-701.2324124847659,-752.8608723164026,-804.9846572344709,-857.5334158693291,-502.95251538285817
280,-408364.40466250916,-504.5503177137247,-552.2225948552586,-601.4895467718945,-651.766247580559,-702.7896997551356,-754.4079373467509,-806.5214620940928,-859.0599223520372,-504.5503177137247
281,-408364.40466250916,-506.1481390426975,-553.8103797047202,-603.0672585466782,-653.3338494243593,-704.3471545477262,-755.9552077011629,-808.0585103537519,-860.586710587864,-506.1481390426975
282,-408364.40466250916,-507.74597923055364,-555.3982198865097,-604.6450623870825,-654.9015803296943,-705.9047756631975,-757.502681908084,-809.5958002667245,-862.1137785519165,-507.74597923055364
283,-408364.40466250916,-509.3438381613028,-556.9861150266032,-606.2229576582985,-656.4694393981755,-707.462561936749,-759.0503585334305,-811.1333301267279,-863.6411242627577,-509.3438381613028
284,-408364.40466250916,-510.9417156951158,-558.5740647298682,-607.8009437071729,-658.0374257158777,-709.0205121908914,-760.5982361333156,-812.6710982206062,-865.1687457350479,-510.9417156951158
285,-408364.40466250916,-512.5396117126389,-560.1620686243358,-609.3790199064465,-659.6055383975355,-710.5786252796005,-762.1463132981646,-814.209102872402,-866.6966410235759,-512.5396117126389
286,-408364.40466250916,-514.1375260894598,-561.7501263356313,-610.9571856291426,-661.1737765608943,-712.1369000626295,-763.694588626986,-815.7473424175882,-868.2248081974465,-514.1375260894598
287,-408364.40466250916,-515.7354587001523,-563.3382374909813,-612.5354402525376,-662.7421393306421,-713.6953354094017,-765.2430607312248,-817.2858152068789,-869.7532453438523,-515.7354587001523
288,-408364.40466250916,-517.3334094169641,-564.9264017178649,-614.113783156776,-664.3106258369861,-715.2539301975485,-766.7917282332612,-818.8245196046901,-871.2819505664932,-517.3334094169641
289,-408364.40466250916,-518.9313781246453,-566.5146186588073,-615.6922137396267,-665.8792352303733,-716.812683327593,-768.3405897810559,-820.3634540037441,-872.8109220001409,-518.9313781246453
290,-408364.40466250916,-520.5293647003648,-568.1028879512596,-617.2707313963281,-667.4479666612975,-718.3715937027193,-769.8896440278818,-821.9026168047656,-874.3401577902963,-520.5293647003648
291,-408364.40466250916,-522.1273690285734,-569.6912092424292,-618.8493355343817,-669.0168192950596,-719.9306602434967,-771.4388896470117,-823.4420064311289,-875.8696561077978,-522.1273690285734
292,-408364.40466250916,-523.7253909863286,-571.2795821745686,-620.4280255588079,-670.5857922969859,-721.4898818730634,-772.9883253168645,-824.981621313969,-877.3994151338961,-523.7253909863286
293,-408364.40466250916,-525.3234304635685,-572.8680064052189,-622.0068008923546,-672.1548848526043,-723.0492575372647,-774.5379497411088,-826.5214599122485,-878.9294330802829,-525.3234304635685
294,-408364.40466250916,-526.9214873377182,-574.4564815817796,-623.5856609500346,-673.7240961421463,-724.6087861791236,-776.0877616230991,-828.0615206871572,-880.4597081634547,-526.9214873377182
295,-408364.40466250916,-528.5195614993748,-576.0450073671652,-625.1646051647485,-675.2934253661368,-726.1684667643957,-777.6377596913932,-829.6018021275964,-881.9902386301608,-528.5195614993748
296,-408364.40466250916,-530.1176528323186,-577.6335834197821,-626.7436329672308,-676.8628717253076,-727.7282982614483,-779.1879426796007,-831.1423027299905,-883.5210227371812,-530.1176528323186
297,-408364.40466250916,-531.7157612284816,-579.2222094084674,-628.3227438009553,-678.4324344354716,-729.288279656103,-780.7383093411906,-832.6830210130627,-885.0520587660658,-531.7157612284816
298,-408364.40466250916,-533.3138865760538,-580.8108850005632,-629.9019371101797,-680.0021127155335,-730.8484099396142,-782.2888584374374,-834.2239555057465,-886.5833450110141,-533.3138865760538
299,-408364.40466250916,-534.9120287637314,-582.3996098661362,-631.481212344134,-681.5719057916492,-732.4086881127963,-783.8395887415163,-835.7651047512484,-888.1148797829031,-534.9120287637314
300,-408364.40466250916,-536.5101876849774,-583.9883836822085,-633.0605689612199,-683.1418129013946,-733.969113190162,-785.3904990426088,-837.3064673111217,-889.6466614133293,-536.5101876849774
301,-408364.40466250916,-538.1083632261772,-585.5772061208829,-634.6400064171098,-684.7118332818318,-735.5296841879571,-786.9415881339082,-838.8480417532402,-891.1786882425499,-538.1083632261772
302,-408364.40466250916,-539.7065552897382,-587.166076872416,-636.219524187787,-686.2819661925236,-737.0904001471447,-788.4928548355728,-840.3898266747201,-892.7109586423722,-539.7065552897382
303,-408364.40466250916,-541.3047637661527,-588.7549956172495,-637.7991217415517,-687.8522108875072,-738.6512601053516,-790.04429796664,-841.931820673804,-894.243470988008,-541.3047637661527
304,-408364.40466250916,-542.9029885517509,-590.3439620437387,-639.3787985567191,-689.422566632965,-740.2122631145074,-791.5959163626383,-843.4740223674426,-895.7762236756234,-542.9029885517509
