k,N,delta,d,sigma,offset,h,outer_source,outer_log2,outer_z,inner_log2,term_log2,cum_log2,best_r,best_piece_log2,survivor_only_sum
1048576,2097152,0.106,222298,32,12,429,gf,612.809114,0.39303314505,-912.129619,-299.320505,-2.424512,1,-912.129726,blocked
1048576,2097152,0.106,222298,32,12,430,gf,614.156391,0.39303314505,-914.221159,-300.064769,-2.424512,1,-914.221267,blocked
1048576,2097152,0.106,222298,32,12,431,gf,615.503668,0.39303314505,-916.312718,-300.809050,-2.424512,1,-916.312826,blocked
1048576,2097152,0.106,222298,32,12,432,gf,616.850945,0.39303314505,-918.404293,-301.553348,-2.424512,1,-918.404402,blocked
1048576,2097152,0.106,222298,32,12,433,gf,618.198222,0.39303314505,-920.495886,-302.297664,-2.424512,1,-920.495995,blocked
1048576,2097152,0.106,222298,32,12,434,gf,619.545499,0.39303314505,-922.587496,-303.041997,-2.424512,1,-922.587606,blocked
1048576,2097152,0.106,222298,32,12,435,gf,620.892776,0.39303314505,-924.679122,-303.786346,-2.424512,1,-924.679233,blocked
1048576,2097152,0.106,222298,32,12,436,gf,622.240053,0.39303314505,-926.770766,-304.530713,-2.424512,1,-926.770877,blocked
1048576,2097152,0.106,222298,32,12,437,gf,623.587330,0.39303314505,-928.862427,-305.275096,-2.424512,1,-928.862538,blocked
1048576,2097152,0.106,222298,32,12,438,gf,624.934608,0.39303314505,-930.954104,-306.019497,-2.424512,1,-930.954216,blocked
1048576,2097152,0.106,222298,32,12,439,gf,626.281885,0.39303314505,-933.045799,-306.763914,-2.424512,1,-933.045911,blocked
1048576,2097152,0.106,222298,32,12,440,gf,627.629162,0.39303314505,-935.137509,-307.508348,-2.424512,1,-935.137623,blocked
1048576,2097152,0.106,222298,32,12,441,gf,628.976439,0.39303314505,-937.229237,-308.252798,-2.424512,1,-937.229351,blocked
1048576,2097152,0.106,222298,32,12,442,gf,630.323716,0.39303314505,-939.320981,-308.997265,-2.424512,1,-939.321095,blocked
1048576,2097152,0.106,222298,32,12,443,gf,631.670993,0.39303314505,-941.412742,-309.741749,-2.424512,1,-941.412856,blocked
1048576,2097152,0.106,222298,32,12,444,gf,633.018270,0.39303314505,-943.504519,-310.486249,-2.424512,1,-943.504634,blocked
1048576,2097152,0.106,222298,32,12,445,gf,634.365547,0.39303314505,-945.596312,-311.230765,-2.424512,1,-945.596428,blocked
1048576,2097152,0.106,222298,32,12,446,gf,635.712824,0.39303314505,-947.688122,-311.975298,-2.424512,1,-947.688238,blocked
1048576,2097152,0.106,222298,32,12,447,gf,637.060102,0.39303314505,-949.779948,-312.719846,-2.424512,1,-949.780065,blocked
1048576,2097152,0.106,222298,32,12,448,gf,638.407379,0.39303314505,-951.871790,-313.464411,-2.424512,1,-951.871907,blocked
1048576,2097152,0.106,222298,32,12,449,gf,639.754656,0.39303314505,-953.963648,-314.208993,-2.424512,1,-953.963766,blocked
1048576,2097152,0.106,222298,32,12,450,gf,641.101933,0.39303314505,-956.055523,-314.953590,-2.424512,1,-956.055641,blocked
1048576,2097152,0.106,222298,32,12,451,gf,642.449210,0.39303314505,-958.147413,-315.698203,-2.424512,1,-958.147532,blocked
1048576,2097152,0.106,222298,32,12,452,gf,643.796487,0.39303314505,-960.239319,-316.442832,-2.424512,1,-960.239439,blocked
1048576,2097152,0.106,222298,32,12,453,gf,645.143764,0.39303314505,-962.331241,-317.187477,-2.424512,1,-962.331361,blocked
1048576,2097152,0.106,222298,32,12,454,gf,646.491041,0.39303314505,-964.423179,-317.932138,-2.424512,1,-964.423300,blocked
1048576,2097152,0.106,222298,32,12,455,gf,647.838318,0.39303314505,-966.515133,-318.676814,-2.424512,1,-966.515254,blocked
1048576,2097152,0.106,222298,32,12,456,gf,649.185596,0.39303314505,-968.607102,-319.421506,-2.424512,1,-968.607223,blocked
1048576,2097152,0.106,222298,32,12,457,gf,650.532873,0.39303314505,-970.699087,-320.166214,-2.424512,1,-970.699209,blocked
1048576,2097152,0.106,222298,32,12,458,gf,651.880150,0.39303314505,-972.791087,-320.910937,-2.424512,1,-972.791210,blocked
1048576,2097152,0.106,222298,32,12,459,gf,653.227427,0.39303314505,-974.883103,-321.655676,-2.424512,1,-974.883226,blocked
1048576,2097152,0.106,222298,32,12,460,gf,654.574704,0.39303314505,-976.975135,-322.400431,-2.424512,1,-976.975258,blocked
1048576,2097152,0.106,222298,32,12,461,gf,655.921981,0.39303314505,-979.067181,-323.145200,-2.424512,1,-979.067306,blocked
1048576,2097152,0.106,222298,32,12,462,gf,657.269258,0.39303314505,-981.159243,-323.889985,-2.424512,1,-981.159368,blocked
1048576,2097152,0.106,222298,32,12,463,gf,658.616535,0.39303314505,-983.251321,-324.634785,-2.424512,1,-983.251446,blocked
1048576,2097152,0.106,222298,32,12,464,gf,659.963812,0.39303314505,-985.343413,-325.379601,-2.424512,1,-985.343539,blocked
1048576,2097152,0.106,222298,32,12,465,gf,661.311090,0.39303314505,-987.435521,-326.124432,-2.424512,1,-987.435648,blocked
1048576,2097152,0.106,222298,32,12,466,gf,662.658367,0.39303314505,-989.527644,-326.869277,-2.424512,1,-989.527771,blocked
1048576,2097152,0.106,222298,32,12,467,gf,664.005644,0.39303314505,-991.619782,-327.614138,-2.424512,1,-991.619910,blocked
1048576,2097152,0.106,222298,32,12,468,gf,665.352921,0.39303314505,-993.711935,-328.359014,-2.424512,1,-993.712063,blocked
1048576,2097152,0.106,222298,32,12,469,gf,666.700198,0.39303314505,-995.804103,-329.103905,-2.424512,1,-995.804232,blocked
1048576,2097152,0.106,222298,32,12,470,gf,668.047475,0.39303314505,-997.896285,-329.848810,-2.424512,1,-997.896415,blocked
1048576,2097152,0.106,222298,32,12,471,gf,669.394752,0.39303314505,-999.988483,-330.593731,-2.424512,1,-999.988613,blocked
1048576,2097152,0.106,222298,32,12,472,gf,670.742029,0.39303314505,-1002.080695,-331.338666,-2.424512,1,-1002.080826,blocked
1048576,2097152,0.106,222298,32,12,473,gf,672.089306,0.39303314505,-1004.172922,-332.083616,-2.424512,1,-1004.173053,blocked
1048576,2097152,0.106,222298,32,12,474,gf,673.436584,0.39303314505,-1006.265164,-332.828580,-2.424512,1,-1006.265296,blocked
1048576,2097152,0.106,222298,32,12,475,gf,674.783861,0.39303314505,-1008.357420,-333.573560,-2.424512,1,-1008.357553,blocked
1048576,2097152,0.106,222298,32,12,476,gf,676.131138,0.39303314505,-1010.449691,-334.318553,-2.424512,1,-1010.449824,blocked
1048576,2097152,0.106,222298,32,12,477,gf,677.478415,0.39303314505,-1012.541977,-335.063562,-2.424512,1,-1012.542110,blocked
1048576,2097152,0.106,222298,32,12,478,gf,678.825692,0.39303314505,-1014.634276,-335.808584,-2.424512,1,-1014.634410,blocked
1048576,2097152,0.106,222298,32,12,479,gf,680.172969,0.39303314505,-1016.726591,-336.553622,-2.424512,1,-1016.726725,blocked
1048576,2097152,0.106,222298,32,12,480,gf,681.520246,0.39303314505,-1018.818919,-337.298673,-2.424512,1,-1018.819054,blocked
1048576,2097152,0.106,222298,32,12,481,gf,682.867523,0.39303314505,-1020.911262,-338.043739,-2.424512,1,-1020.911398,blocked
1048576,2097152,0.106,222298,32,12,482,gf,684.214801,0.39303314505,-1023.003619,-338.788819,-2.424512,1,-1023.003756,blocked
1048576,2097152,0.106,222298,32,12,483,gf,685.562078,0.39303314505,-1025.095991,-339.533913,-2.424512,1,-1025.096127,blocked
1048576,2097152,0.106,222298,32,12,484,gf,686.909355,0.39303314505,-1027.188376,-340.279021,-2.424512,1,-1027.188514,blocked
1048576,2097152,0.106,222298,32,12,485,gf,688.256632,0.39303314505,-1029.280776,-341.024144,-2.424512,1,-1029.280914,blocked
1048576,2097152,0.106,222298,32,12,486,gf,689.603909,0.39303314505,-1031.373189,-341.769281,-2.424512,1,-1031.373328,blocked
1048576,2097152,0.106,222298,32,12,487,gf,690.951186,0.39303314505,-1033.465617,-342.514431,-2.424512,1,-1033.465756,blocked
1048576,2097152,0.106,222298,32,12,488,gf,692.298463,0.39303314505,-1035.558059,-343.259596,-2.424512,1,-1035.558198,blocked
1048576,2097152,0.106,222298,32,12,489,gf,693.645740,0.39303314505,-1037.650514,-344.004774,-2.424512,1,-1037.650655,blocked
1048576,2097152,0.106,222298,32,12,490,gf,694.993017,0.39303314505,-1039.742984,-344.749966,-2.424512,1,-1039.743125,blocked
1048576,2097152,0.106,222298,32,12,491,gf,696.340295,0.39303314505,-1041.835467,-345.495172,-2.424512,1,-1041.835608,blocked
1048576,2097152,0.106,222298,32,12,492,gf,697.687572,0.39303314505,-1043.927964,-346.240392,-2.424512,1,-1043.928106,blocked
1048576,2097152,0.106,222298,32,12,493,gf,699.034849,0.39303314505,-1046.020475,-346.985626,-2.424512,1,-1046.020617,blocked
1048576,2097152,0.106,222298,32,12,494,gf,700.382126,0.39303314505,-1048.112999,-347.730873,-2.424512,1,-1048.113142,blocked
1048576,2097152,0.106,222298,32,12,495,gf,701.729403,0.39303314505,-1050.205537,-348.476134,-2.424512,1,-1050.205681,blocked
1048576,2097152,0.106,222298,32,12,496,gf,703.076680,0.39303314505,-1052.298088,-349.221408,-2.424512,1,-1052.298233,blocked
1048576,2097152,0.106,222298,32,12,497,gf,704.423957,0.39303314505,-1054.390654,-349.966696,-2.424512,1,-1054.390799,blocked
1048576,2097152,0.106,222298,32,12,498,gf,705.771234,0.39303314505,-1056.483232,-350.711998,-2.424512,1,-1056.483378,blocked
1048576,2097152,0.106,222298,32,12,499,gf,707.118511,0.39303314505,-1058.575824,-351.457313,-2.424512,1,-1058.575970,blocked
1048576,2097152,0.106,222298,32,12,500,gf,708.465789,0.39303314505,-1060.668430,-352.202641,-2.424512,1,-1060.668576,blocked
