k,N,delta,d,sigma,offset,h,outer_source,outer_log2,outer_z,inner_log2,term_log2,cum_log2,best_r,best_piece_log2,survivor_only_sum
1048576,2097152,0.106,222298,26,6,1,gf,-6.604133,0.005,-2.237843,-8.841975,-8.841975,0,-2.237843,exact
1048576,2097152,0.106,222298,26,6,2,exact,1.022367,,-4.475684,-3.453317,-3.419284,0,-4.475684,exact
1048576,2097152,0.106,222298,26,6,3,exact,2.266780,,-6.713525,-4.446744,-2.843417,0,-6.713526,exact
1048576,2097152,0.106,222298,26,6,4,exact,4.344311,,-8.951364,-4.607052,-2.471016,0,-8.951366,exact
1048576,2097152,0.106,222298,26,6,5,exact,6.775915,,-11.189202,-4.413287,-2.137356,0,-11.189206,exact
1048576,2097152,0.106,222298,26,6,6,exact,9.189854,,-13.427038,-4.237184,-1.834849,0,-13.427045,exact
1048576,2097152,0.106,222298,26,6,7,exact,11.409319,,-15.664873,-4.255553,-1.587814,0,-15.664883,exact
1048576,2097152,0.106,222298,26,6,8,exact,13.427226,,-17.902705,-4.475479,-1.404967,0,-17.902721,exact
1048576,2097152,0.106,222298,26,6,9,exact,15.288395,,-20.140536,-4.852141,-1.278411,0,-20.140558,exact
1048576,2097152,0.106,222298,26,6,10,exact,17.056351,,-22.378364,-5.322013,-1.193477,0,-22.378394,exact
1048576,2097152,0.106,222298,26,6,11,exact,18.801229,,-24.616190,-5.814960,-1.136026,0,-24.616230,exact
1048576,2097152,0.106,222298,26,6,12,exact,20.582253,,-26.854012,-6.271759,-1.095563,0,-26.854064,exact
1048576,2097152,0.106,222298,26,6,13,exact,22.425064,,-29.091830,-6.666766,-1.065533,0,-29.091899,exact
1048576,2097152,0.106,222298,26,6,14,exact,24.316101,,-31.329644,-7.013543,-1.042351,0,-31.329732,exact
1048576,2097152,0.106,222298,26,6,15,exact,26.222505,,-33.567453,-7.344948,-1.024189,0,-33.567565,exact
1048576,2097152,0.106,222298,26,6,16,exact,28.115545,,-35.805256,-7.689711,-1.010047,0,-35.805397,exact
1048576,2097152,0.106,222298,26,6,17,exact,29.980472,,-38.043053,-8.062581,-0.999220,0,-38.043228,exact
1048576,2097152,0.106,222298,26,6,18,exact,31.815514,,-40.280842,-8.465328,-0.991083,0,-40.281058,exact
1048576,2097152,0.106,222298,26,6,19,exact,33.627225,,-42.518623,-8.891398,-0.985057,0,-42.518888,exact
1048576,2097152,0.106,222298,26,6,20,exact,35.425593,,-44.756393,-9.330800,-0.980629,0,-44.756717,exact
1048576,2097152,0.106,222298,26,6,21,exact,37.219903,,-46.994151,-9.774248,-0.977382,0,-46.994546,exact
1048576,2097152,0.106,222298,26,6,22,exact,39.015948,,-49.231896,-10.215947,-0.974996,0,-49.232374,exact
1048576,2097152,0.106,222298,26,6,23,exact,40.815171,,-51.469625,-10.654454,-0.973237,0,-51.470200,exact
1048576,2097152,0.106,222298,26,6,24,exact,42.615643,,-53.707336,-11.091693,-0.971940,0,-53.708027,exact
1048576,2097152,0.106,222298,26,6,25,exact,44.413990,,-55.945026,-11.531036,-0.970984,0,-55.945852,exact
1048576,2097152,0.106,222298,26,6,26,exact,46.207167,,-58.182692,-11.975525,-0.970282,0,-58.183677,exact
1048576,2097152,0.106,222298,26,6,27,exact,47.993446,,-60.420331,-12.426885,-0.969769,0,-60.421501,exact
1048576,2097152,0.106,222298,26,6,28,exact,49.772570,,-62.657938,-12.885368,-0.969395,0,-62.659325,exact
1048576,2097152,0.106,222298,26,6,29,exact,51.545369,,-64.895508,-13.350139,-0.969125,0,-64.897147,exact
1048576,2097152,0.106,222298,26,6,30,exact,53.313154,,-67.133037,-13.819882,-0.968930,0,-67.134969,exact
1048576,2097152,0.106,222298,26,6,31,exact,55.077170,,-68.341764,-13.264594,-0.968643,0,-68.342878,blocked
1048576,2097152,0.106,222298,26,6,32,exact,56.838249,,-70.546536,-13.708287,-0.968432,0,-70.547814,blocked
1048576,2097152,0.106,222298,26,6,33,exact,58.596718,,-72.751335,-14.154617,-0.968277,0,-72.752799,blocked
1048576,2097152,0.106,222298,26,6,34,exact,60.352499,,-74.956159,-14.603660,-0.968164,0,-74.957832,blocked
1048576,2097152,0.106,222298,26,6,35,exact,62.105309,,-77.161005,-15.055697,-0.968081,0,-77.162914,blocked
1048576,2097152,0.106,222298,26,6,36,exact,63.854853,,-79.365870,-15.511017,-0.968020,0,-79.368045,blocked
1048576,2097152,0.106,222298,26,6,37,exact,65.600956,,-81.570750,-15.969794,-0.967976,0,-81.573224,blocked
1048576,2097152,0.106,222298,26,6,38,exact,67.343603,,-83.775641,-16.432038,-0.967944,0,-83.778451,blocked
1048576,2097152,0.106,222298,26,6,39,exact,69.082919,,-85.980540,-16.897621,-0.967921,0,-85.983727,blocked
1048576,2097152,0.106,222298,26,6,40,exact,70.819103,,-88.185441,-17.366338,-0.967905,0,-88.189051,blocked
1048576,2097152,0.106,222298,26,6,41,exact,72.552364,,-90.390339,-17.837975,-0.967893,0,-90.394423,blocked
1048576,2097152,0.106,222298,26,6,42,exact,74.282876,,-92.595228,-18.312352,-0.967884,0,-92.599844,blocked
1048576,2097152,0.106,222298,26,6,43,exact,76.010756,,-94.800102,-18.789347,-0.967878,0,-94.805312,blocked
1048576,2097152,0.106,222298,26,6,44,exact,77.736066,,-97.004955,-19.268889,-0.967873,0,-97.010829,blocked
1048576,2097152,0.106,222298,26,6,45,exact,79.458836,,-99.209777,-19.750941,-0.967870,0,-99.216393,blocked
1048576,2097152,0.106,222298,26,6,46,exact,81.179080,,-101.414561,-20.235481,-0.967868,0,-101.422005,blocked
1048576,2097152,0.106,222298,26,6,47,exact,82.896818,,-103.619296,-20.722478,-0.967866,0,-103.627665,blocked
1048576,2097152,0.106,222298,26,6,48,exact,84.612086,,-105.823974,-21.211888,-0.967865,0,-105.833373,blocked
1048576,2097152,0.106,222298,26,6,49,exact,86.324930,,-108.028581,-21.703650,-0.967864,0,-108.039128,blocked
1048576,2097152,0.106,222298,26,6,50,exact,88.035413,,-110.233105,-22.197693,-0.967863,0,-110.244931,blocked
1048576,2097152,0.106,222298,26,6,51,exact,89.743595,,-112.315919,-22.572324,-0.967863,0,-112.328092,blocked
1048576,2097152,0.106,222298,26,6,52,exact,91.449539,,-114.641850,-23.192310,-0.967863,0,-114.656678,blocked
1048576,2097152,0.106,222298,26,6,53,exact,93.153299,,-116.716626,-23.563327,-0.967863,0,-116.731782,blocked
1048576,2097152,0.106,222298,26,6,54,exact,94.854921,,-119.050077,-24.195157,-0.967862,0,-119.068615,blocked
1048576,2097152,0.106,222298,26,6,55,exact,96.554445,,-121.116660,-24.562215,-0.967862,0,-121.135473,blocked
1048576,2097152,0.106,222298,26,6,56,exact,98.251909,,-123.457633,-25.205723,-0.967862,0,-123.480740,blocked
1048576,2097152,0.106,222298,26,6,57,exact,99.947348,,-125.515886,-25.568539,-0.967862,0,-125.539171,blocked
1048576,2097152,0.106,222298,26,6,58,exact,101.640794,,-127.864329,-26.223535,-0.967862,0,-127.893052,blocked
1048576,2097152,0.106,222298,26,6,59,exact,103.332284,,-129.914141,-26.581857,-0.967862,0,-129.942879,blocked
1048576,2097152,0.106,222298,26,6,60,exact,105.021852,,-132.269944,-27.248092,-0.967862,0,-132.305551,blocked
1048576,2097152,0.106,222298,26,6,61,exact,106.709534,,-134.311230,-27.601696,-0.967862,0,-134.346603,blocked
1048576,2097152,0.106,222298,26,6,62,exact,108.395364,,-136.674210,-28.278845,-0.967862,0,-136.718237,blocked
1048576,2097152,0.106,222298,26,6,63,exact,110.079376,,-138.706922,-28.627546,-0.967862,0,-138.750348,blocked
1048576,2097152,0.106,222298,26,6,64,exact,111.761602,,-141.076811,-29.315209,-0.967862,0,-141.131107,blocked
1048576,2097152,0.106,222298,26,6,65,exact,113.442071,,-143.100943,-29.658872,-0.967862,0,-143.154119,blocked
1048576,2097152,0.106,222298,26,6,66,exact,115.120813,,-145.477375,-30.356562,-0.967862,0,-145.544162,blocked
1048576,2097152,0.106,222298,26,6,67,exact,116.797855,,-147.492972,-30.695117,-0.967862,0,-147.557919,blocked
1048576,2097152,0.106,222298,26,6,68,exact,118.473225,,-149.875464,-31.402239,-0.967862,0,-149.957400,blocked
1048576,2097152,0.106,222298,26,6,69,exact,120.146949,,-151.882635,-31.735686,-0.967862,0,-151.961754,blocked
1048576,2097152,0.106,222298,26,6,70,exact,121.819052,,-154.270571,-32.451519,-0.967862,0,-154.370821,blocked
1048576,2097152,0.106,222298,26,6,71,exact,123.489560,,-156.269497,-32.779937,-0.967862,0,-156.365627,blocked
1048576,2097152,0.106,222298,26,6,72,exact,125.158498,,-158.662112,-33.503615,-0.967862,0,-158.784424,blocked
1048576,2097152,0.106,222298,26,6,73,exact,126.825888,,-160.653061,-33.827173,-0.967862,0,-160.769542,blocked
1048576,2097152,0.106,222298,26,6,74,exact,128.491755,,-163.049422,-34.557668,-0.967862,0,-163.198207,blocked
1048576,2097152,0.106,222298,26,6,75,exact,130.156120,,-165.032764,-34.876644,-0.967862,0,-165.173503,blocked
1048576,2097152,0.106,222298,26,6,76,exact,131.819006,,-167.431754,-35.612748,-0.967862,0,-167.612171,blocked
1048576,2097152,0.106,222298,26,6,77,exact,133.480435,,-169.407974,-35.927539,-0.967862,0,-169.577513,blocked
1048576,2097152,0.106,222298,26,6,78,exact,135.140426,,-171.808284,-36.667859,-0.967862,0,-172.026314,blocked
1048576,2097152,0.106,222298,26,6,79,exact,136.798999,,-173.777991,-36.978992,-0.967862,0,-173.981577,blocked
1048576,2097152,0.106,222298,26,6,80,exact,138.456176,,-176.178118,-37.721943,-0.967862,0,-176.440634,blocked
1048576,2097152,0.106,222298,26,6,81,gf,146.527119,0.31127561417,-178.142060,-31.614941,-0.967862,0,-178.385697,blocked
1048576,2097152,0.106,222298,26,6,82,gf,148.210855,0.31127561417,-180.540312,-32.329457,-0.967862,0,-180.855132,blocked
1048576,2097152,0.106,222298,26,6,83,gf,149.894590,0.31127561417,-182.499374,-32.604784,-0.967862,0,-182.789878,blocked
1048576,2097152,0.106,222298,26,6,84,gf,151.578326,0.31127561417,-184.893892,-33.315566,-0.967862,0,-185.269806,blocked
1048576,2097152,0.106,222298,26,6,85,gf,153.262061,0.31127561417,-186.849097,-33.587036,-0.967862,0,-187.194120,blocked
1048576,2097152,0.106,222298,26,6,86,gf,154.927846,0.321820905655,-189.237892,-34.310046,-0.967862,0,-189.684655,blocked
1048576,2097152,0.106,222298,26,6,87,gf,156.563516,0.321820905655,-191.190389,-34.626873,-0.967862,0,-191.598429,blocked
1048576,2097152,0.106,222298,26,6,88,gf,158.199186,0.321820905655,-193.571394,-35.372208,-0.967862,0,-194.099678,blocked
1048576,2097152,0.106,222298,26,6,89,gf,159.834856,0.321820905655,-195.522430,-35.687574,-0.967862,0,-196.002806,blocked
1048576,2097152,0.106,222298,26,6,90,gf,161.470526,0.321820905655,-197.893571,-36.423045,-0.967862,0,-198.514875,blocked
1048576,2097152,0.106,222298,26,6,91,gf,163.106196,0.321820905655,-199.844464,-36.738268,-0.967862,0,-200.407255,blocked
1048576,2097152,0.106,222298,26,6,92,gf,164.741866,0.321820905655,-202.203739,-37.461873,-0.967862,0,-202.930243,blocked
1048576,2097152,0.106,222298,26,6,93,gf,166.377536,0.321820905655,-204.155829,-37.778292,-0.967862,0,-204.811777,blocked
1048576,2097152,0.106,222298,26,6,94,gf,168.013206,0.321820905655,-206.501399,-38.488192,-0.967862,0,-207.345782,blocked
1048576,2097152,0.106,222298,26,6,95,gf,169.648876,0.321820905655,-208.455997,-38.807121,-0.967862,0,-209.216375,blocked
1048576,2097152,0.106,222298,26,6,96,gf,171.284546,0.321820905655,-210.786268,-39.501721,-0.967862,0,-211.761492,blocked
1048576,2097152,0.106,222298,26,6,97,gf,172.920216,0.321820905655,-212.744608,-39.824392,-0.967862,0,-213.621052,blocked
1048576,2097152,0.106,222298,26,6,98,gf,174.555886,0.321820905655,-215.058305,-40.502419,-0.967862,1,-215.948654,blocked
1048576,2097152,0.106,222298,26,6,99,gf,176.191557,0.321820905655,-217.021490,-40.829933,-0.967862,1,-218.017523,blocked
1048576,2097152,0.106,222298,26,6,100,gf,177.827227,0.321820905655,-219.317713,-41.490486,-0.967862,1,-220.086685,blocked
1048576,2097152,0.106,222298,26,6,101,gf,179.462897,0.321820905655,-221.286672,-41.823775,-0.967862,1,-222.156122,blocked
1048576,2097152,0.106,222298,26,6,102,gf,181.098567,0.321820905655,-223.743004,-42.644438,-0.967862,1,-224.225844,blocked
1048576,2097152,0.106,222298,26,6,103,gf,182.734237,0.321820905655,-225.684142,-42.949906,-0.967862,1,-226.295828,blocked
1048576,2097152,0.106,222298,26,6,104,gf,184.369907,0.321820905655,-227.663064,-43.293157,-0.967862,1,-228.366076,blocked
1048576,2097152,0.106,222298,26,6,105,gf,186.005577,0.321820905655,-230.063504,-44.057927,-0.967862,1,-230.436592,blocked
1048576,2097152,0.106,222298,26,6,106,gf,187.641247,0.321820905655,-232.025427,-44.384180,-0.967862,1,-232.507355,blocked
1048576,2097152,0.106,222298,26,6,107,gf,189.276917,0.321820905655,-234.015228,-44.738311,-0.967862,1,-234.578369,blocked
1048576,2097152,0.106,222298,26,6,108,gf,190.912587,0.321820905655,-236.363423,-45.450836,-0.967862,1,-236.649634,blocked
1048576,2097152,0.106,222298,26,6,109,gf,192.548257,0.321820905655,-238.344507,-45.796250,-0.967862,1,-238.721134,blocked
1048576,2097152,0.106,222298,26,6,110,gf,194.183927,0.321820905655,-240.345422,-46.161495,-0.967862,1,-240.792871,blocked
1048576,2097152,0.106,222298,26,6,111,gf,195.819597,0.321820905655,-242.646514,-46.826917,-0.967862,1,-242.864845,blocked
1048576,2097152,0.106,222298,26,6,112,gf,197.455267,0.321820905655,-244.644657,-47.189390,-0.967862,1,-244.937042,blocked
1048576,2097152,0.106,222298,26,6,113,gf,199.090937,0.321820905655,-246.656360,-47.565423,-0.967862,1,-247.009463,blocked
1048576,2097152,0.106,222298,26,6,114,gf,200.726607,0.321820905655,-248.916261,-48.189654,-0.967862,1,-249.082108,blocked
1048576,2097152,0.106,222298,26,6,115,gf,202.362277,0.321820905655,-250.929170,-48.566892,-0.967862,1,-251.154966,blocked
1048576,2097152,0.106,222298,26,6,116,gf,203.997947,0.321820905655,-252.950933,-48.952985,-0.967862,1,-253.228036,blocked
1048576,2097152,0.106,222298,26,6,117,gf,205.633617,0.321820905655,-255.175715,-49.542098,-0.967862,1,-255.301318,blocked
1048576,2097152,0.106,222298,26,6,118,gf,207.269287,0.321820905655,-257.201126,-49.931838,-0.967862,1,-257.374802,blocked
1048576,2097152,0.106,222298,26,6,119,gf,208.904957,0.321820905655,-259.231979,-50.327022,-0.967862,1,-259.448488,blocked
1048576,2097152,0.106,222298,26,6,120,gf,210.540628,0.321820905655,-261.427438,-50.886810,-0.967862,1,-261.522375,blocked
1048576,2097152,0.106,222298,26,6,121,gf,212.176298,0.321820905655,-263.463254,-51.286957,-0.967862,1,-263.596455,blocked
1048576,2097152,0.106,222298,26,6,122,gf,213.811968,0.321820905655,-265.502124,-51.690156,-0.967862,1,-265.670727,blocked
1048576,2097152,0.106,222298,26,6,123,gf,215.447638,0.321820905655,-267.673506,-52.225868,-0.967862,1,-267.745190,blocked
1048576,2097152,0.106,222298,26,6,124,gf,217.083308,0.321820905655,-269.717878,-52.634570,-0.967862,1,-269.819837,blocked
1048576,2097152,0.106,222298,26,6,125,gf,218.718978,0.321820905655,-271.763683,-53.044706,-0.967862,1,-271.894667,blocked
1048576,2097152,0.106,222298,26,6,126,gf,220.354648,0.321820905655,-273.915566,-53.560918,-0.967862,1,-273.969678,blocked
1048576,2097152,0.106,222298,26,6,127,gf,221.990318,0.321820905655,-275.966908,-53.976590,-0.967862,1,-276.044865,blocked
1048576,2097152,0.106,222298,26,6,128,gf,223.625988,0.321820905655,-278.018631,-54.392643,-0.967862,1,-278.120227,blocked
1048576,2097152,0.106,222298,26,6,129,gf,225.261658,0.321820905655,-280.154895,-54.893237,-0.967862,1,-280.195762,blocked
1048576,2097152,0.106,222298,26,6,130,gf,226.897328,0.321820905655,-282.211882,-55.314554,-0.967862,1,-282.271465,blocked
1048576,2097152,0.106,222298,26,6,131,gf,228.503789,0.332723447009,-284.268601,-55.764812,-0.967862,1,-284.347335,blocked
1048576,2097152,0.106,222298,26,6,132,gf,230.091393,0.332723447009,-286.392467,-56.301073,-0.967862,1,-286.423369,blocked
1048576,2097152,0.106,222298,26,6,133,gf,231.678998,0.332723447009,-288.454013,-56.775015,-0.967862,1,-288.499565,blocked
1048576,2097152,0.106,222298,26,6,134,gf,233.266602,0.332723447009,-290.514919,-57.248316,-0.967862,1,-290.575920,blocked
1048576,2097152,0.106,222298,26,6,135,gf,234.854207,0.332723447009,-292.629017,-57.774810,-0.967862,1,-292.652433,blocked
1048576,2097152,0.106,222298,26,6,136,gf,236.441812,0.332723447009,-294.694241,-58.252430,-0.967862,1,-294.729100,blocked
1048576,2097152,0.106,222298,26,6,137,gf,238.029416,0.332723447009,-296.758640,-58.729224,-0.967862,1,-296.805920,blocked
1048576,2097152,0.106,222298,26,6,138,gf,239.617021,0.332723447009,-298.865095,-59.248074,-0.967862,1,-298.882891,blocked
1048576,2097152,0.106,222298,26,6,139,gf,241.204625,0.332723447009,-300.933288,-59.728662,-0.967862,1,-300.960009,blocked
1048576,2097152,0.106,222298,26,6,140,gf,242.792230,0.332723447009,-303.000594,-60.208364,-0.967862,1,-303.037274,blocked
1048576,2097152,0.106,222298,26,6,141,gf,244.379834,0.332723447009,-305.101102,-60.721268,-0.967862,1,-305.114683,blocked
1048576,2097152,0.106,222298,26,6,142,gf,245.967439,0.332723447009,-307.171700,-61.204261,-0.967862,1,-307.192234,blocked
1048576,2097152,0.106,222298,26,6,143,gf,247.555043,0.332723447009,-309.241424,-61.686381,-0.967862,1,-309.269926,blocked
1048576,2097152,0.106,222298,26,6,144,gf,249.142648,0.332723447009,-311.337334,-62.194686,-0.967862,1,-311.347756,blocked
1048576,2097152,0.106,222298,26,6,145,gf,250.730253,0.332723447009,-313.409888,-62.679635,-0.967862,1,-313.425723,blocked
1048576,2097152,0.106,222298,26,6,146,gf,252.317857,0.332723447009,-315.481626,-63.163769,-0.967862,1,-315.503824,blocked
1048576,2097152,0.106,222298,26,6,147,gf,253.905462,0.332723447009,-317.574002,-63.668540,-0.967862,1,-317.582059,blocked
1048576,2097152,0.106,222298,26,6,148,gf,255.493066,0.332723447009,-319.648156,-64.155090,-0.967862,1,-319.660424,blocked
1048576,2097152,0.106,222298,26,6,149,gf,257.080671,0.332723447009,-321.721577,-64.640906,-0.967862,1,-321.738919,blocked
1048576,2097152,0.106,222298,26,6,150,gf,258.668275,0.332723447009,-323.811255,-65.142979,-0.967862,1,-323.817542,blocked
1048576,2097152,0.106,222298,26,6,151,gf,260.255880,0.332723447009,-325.886729,-65.630849,-0.967862,1,-325.896291,blocked
1048576,2097152,0.106,222298,26,6,152,gf,261.843484,0.332723447009,-327.961561,-66.118076,-0.967862,1,-327.975165,blocked
1048576,2097152,0.106,222298,26,6,153,gf,263.431089,0.332723447009,-330.050495,-66.619406,-0.967862,1,-330.054162,blocked
1048576,2097152,0.106,222298,26,6,154,gf,265.018694,0.332723447009,-332.128676,-67.109982,-0.967862,1,-332.133280,blocked
1048576,2097152,0.106,222298,26,6,155,gf,266.606298,0.332723447009,-334.205572,-67.599274,-0.967862,1,-334.212518,blocked
1048576,2097152,0.106,222298,26,6,156,gf,268.193903,0.332723447009,-336.281948,-68.088045,-0.967862,1,-336.291875,blocked
1048576,2097152,0.106,222298,26,6,157,gf,269.781507,0.332723447009,-338.368496,-68.586989,-0.967862,1,-338.371348,blocked
1048576,2097152,0.106,222298,26,6,158,gf,271.369112,0.332723447009,-340.447470,-69.078358,-0.967862,1,-340.450938,blocked
1048576,2097152,0.106,222298,26,6,159,gf,272.956716,0.332723447009,-342.525498,-69.568782,-0.967862,1,-342.530641,blocked
1048576,2097152,0.106,222298,26,6,160,gf,274.544321,0.332723447009,-344.603119,-70.058798,-0.967862,1,-344.610457,blocked
1048576,2097152,0.106,222298,26,6,161,gf,276.131926,0.332723447009,-346.688082,-70.556157,-0.967862,1,-346.690385,blocked
1048576,2097152,0.106,222298,26,6,162,gf,277.719530,0.332723447009,-348.767718,-71.048188,-0.967862,1,-348.770423,blocked
1048576,2097152,0.106,222298,26,6,163,gf,279.307135,0.332723447009,-350.846666,-71.539532,-0.967862,1,-350.850570,blocked
1048576,2097152,0.106,222298,26,6,164,gf,280.894739,0.332723447009,-352.925305,-72.030565,-0.967862,1,-352.930825,blocked
1048576,2097152,0.106,222298,26,6,165,gf,282.482344,0.332723447009,-355.009249,-72.526905,-0.967862,1,-355.011185,blocked
1048576,2097152,0.106,222298,26,6,166,gf,284.069948,0.332723447009,-357.089452,-73.019504,-0.967862,1,-357.091651,blocked
1048576,2097152,0.106,222298,26,6,167,gf,285.657553,0.332723447009,-359.169164,-73.511611,-0.967862,1,-359.172221,blocked
1048576,2097152,0.106,222298,26,6,168,gf,287.245157,0.332723447009,-361.248647,-74.003490,-0.967862,1,-361.252894,blocked
1048576,2097152,0.106,222298,26,6,169,gf,288.832762,0.332723447009,-363.331971,-74.499209,-0.967862,1,-363.333668,blocked
1048576,2097152,0.106,222298,26,6,170,gf,290.420367,0.332723447009,-365.412675,-74.992308,-0.967862,1,-365.414543,blocked
1048576,2097152,0.106,222298,26,6,171,gf,292.007971,0.332723447009,-367.493033,-75.485062,-0.967862,1,-367.495516,blocked
1048576,2097152,0.106,222298,26,6,172,gf,293.595576,0.332723447009,-369.573229,-75.977654,-0.967862,1,-369.576588,blocked
1048576,2097152,0.106,222298,26,6,173,gf,295.183180,0.332723447009,-371.656212,-76.473032,-0.967862,1,-371.657758,blocked
1048576,2097152,0.106,222298,26,6,174,gf,296.770785,0.332723447009,-373.737366,-76.966581,-0.967862,1,-373.739023,blocked
1048576,2097152,0.106,222298,26,6,175,gf,298.358389,0.332723447009,-375.818283,-77.459894,-0.967862,1,-375.820383,blocked
1048576,2097152,0.106,222298,26,6,176,gf,299.945994,0.332723447009,-377.899092,-77.953098,-0.967862,1,-377.901838,blocked
1048576,2097152,0.106,222298,26,6,177,gf,301.533598,0.332723447009,-379.981929,-78.448330,-0.967862,1,-379.983385,blocked
1048576,2097152,0.106,222298,26,6,178,gf,303.121203,0.332723447009,-382.063495,-78.942292,-0.967862,1,-382.065024,blocked
1048576,2097152,0.106,222298,26,6,179,gf,304.708808,0.332723447009,-384.144905,-79.436098,-0.967862,1,-384.146754,blocked
1048576,2097152,0.106,222298,26,6,180,gf,306.296412,0.332723447009,-386.226249,-79.929837,-0.967862,1,-386.228575,blocked
1048576,2097152,0.106,222298,26,6,181,gf,307.884017,0.332723447009,-388.309074,-80.425057,-0.967862,1,-388.310484,blocked
1048576,2097152,0.106,222298,26,6,182,gf,309.471621,0.332723447009,-390.391023,-80.919401,-0.967862,1,-390.392481,blocked
1048576,2097152,0.106,222298,26,6,183,gf,311.059226,0.332723447009,-392.472875,-81.413650,-0.967862,1,-392.474566,blocked
1048576,2097152,0.106,222298,26,6,184,gf,312.646830,0.332723447009,-394.554694,-81.907864,-0.967862,1,-394.556737,blocked
1048576,2097152,0.106,222298,26,6,185,gf,314.234435,0.332723447009,-396.637600,-82.403165,-0.967862,1,-396.638994,blocked
1048576,2097152,0.106,222298,26,6,186,gf,315.822039,0.332723447009,-398.719907,-82.897868,-0.967862,1,-398.721335,blocked
1048576,2097152,0.106,222298,26,6,187,gf,317.409644,0.332723447009,-400.802162,-83.392518,-0.967862,1,-400.803760,blocked
1048576,2097152,0.106,222298,26,6,188,gf,318.997249,0.332723447009,-402.884409,-83.887160,-0.967862,1,-402.886268,blocked
1048576,2097152,0.106,222298,26,6,189,gf,320.584853,0.332723447009,-404.967457,-84.382604,-0.967862,1,-404.968858,blocked
1048576,2097152,0.106,222298,26,6,190,gf,322.172458,0.332723447009,-407.050104,-84.877646,-0.967862,1,-407.051529,blocked
1048576,2097152,0.106,222298,26,6,191,gf,323.760062,0.332723447009,-409.132730,-85.372668,-0.967862,1,-409.134280,blocked
1048576,2097152,0.106,222298,26,6,192,gf,325.347667,0.332723447009,-411.215366,-85.867699,-0.967862,1,-411.217111,blocked
1048576,2097152,0.106,222298,26,6,193,gf,326.935271,0.332723447009,-413.298599,-86.363328,-0.967862,1,-413.300021,blocked
1048576,2097152,0.106,222298,26,6,194,gf,328.522876,0.332723447009,-415.381568,-86.858692,-0.967862,1,-415.383009,blocked
1048576,2097152,0.106,222298,26,6,195,gf,330.110480,0.332723447009,-417.464540,-87.354059,-0.967862,1,-417.466074,blocked
1048576,2097152,0.106,222298,26,6,196,gf,331.698085,0.332723447009,-419.547535,-87.849450,-0.967862,1,-419.549216,blocked
1048576,2097152,0.106,222298,26,6,197,gf,333.285690,0.332723447009,-421.630980,-88.345290,-0.967862,1,-421.632434,blocked
1048576,2097152,0.106,222298,26,6,198,gf,334.873294,0.332723447009,-423.714256,-88.840962,-0.967862,1,-423.715727,blocked
1048576,2097152,0.106,222298,26,6,199,gf,336.460899,0.332723447009,-425.797552,-89.336654,-0.967862,1,-425.799094,blocked
1048576,2097152,0.106,222298,26,6,200,gf,338.048503,0.332723447009,-427.880882,-89.832379,-0.967862,1,-427.882535,blocked
1048576,2097152,0.106,222298,26,6,201,gf,339.636108,0.332723447009,-429.964553,-90.328445,-0.967862,1,-429.966049,blocked
1048576,2097152,0.106,222298,26,6,202,gf,341.223712,0.332723447009,-432.048125,-90.824412,-0.967862,1,-432.049635,blocked
1048576,2097152,0.106,222298,26,6,203,gf,342.811317,0.332723447009,-434.131727,-91.320410,-0.967862,1,-434.133293,blocked
1048576,2097152,0.106,222298,26,6,204,gf,344.398922,0.332723447009,-436.215417,-91.816495,-0.967862,1,-436.217022,blocked
1048576,2097152,0.106,222298,26,6,205,gf,345.986526,0.332723447009,-438.299167,-92.312641,-0.967862,1,-438.300821,blocked
1048576,2097152,0.106,222298,26,6,206,gf,347.574131,0.332723447009,-440.383134,-92.809003,-0.967862,1,-440.384690,blocked
1048576,2097152,0.106,222298,26,6,207,gf,349.116263,0.343995341025,-442.467058,-93.350795,-0.967862,1,-442.468628,blocked
1048576,2097152,0.106,222298,26,6,208,gf,350.655802,0.343995341025,-444.551022,-93.895220,-0.967862,1,-444.552634,blocked
1048576,2097152,0.106,222298,26,6,209,gf,352.195341,0.343995341025,-446.635065,-94.439724,-0.967862,1,-446.636708,blocked
1048576,2097152,0.106,222298,26,6,210,gf,353.734880,0.343995341025,-448.719167,-94.984287,-0.967862,1,-448.720849,blocked
1048576,2097152,0.106,222298,26,6,211,gf,355.274419,0.343995341025,-450.803434,-95.529015,-0.967862,1,-450.805057,blocked
1048576,2097152,0.106,222298,26,6,212,gf,356.813958,0.343995341025,-452.887693,-96.073735,-0.967862,1,-452.889331,blocked
1048576,2097152,0.106,222298,26,6,213,gf,358.353497,0.343995341025,-454.972000,-96.618502,-0.967862,1,-454.973670,blocked
1048576,2097152,0.106,222298,26,6,214,gf,359.893036,0.343995341025,-457.056377,-97.163340,-0.967862,1,-457.058074,blocked
1048576,2097152,0.106,222298,26,6,215,gf,361.432575,0.343995341025,-459.140813,-97.708238,-0.967862,1,-459.142542,blocked
1048576,2097152,0.106,222298,26,6,216,gf,362.972115,0.343995341025,-461.225378,-98.253264,-0.967862,1,-461.227074,blocked
1048576,2097152,0.106,222298,26,6,217,gf,364.511654,0.343995341025,-463.309958,-98.798305,-0.967862,1,-463.311669,blocked
1048576,2097152,0.106,222298,26,6,218,gf,366.051193,0.343995341025,-465.394589,-99.343396,-0.967862,1,-465.396326,blocked
