bucket,H,T_count,max_log2_minus_left,T_at_max,left_log2,max_log2,left_reproduction_delta
gap_1_4000,287,4000,-3.5527136788e-15,5949,-20.0117348926,-20.0117348926,-3.5527136788e-15
gap_4001_8000,287,4000,8.15873590909e-10,9949,-271.37663159,-271.376631589,8.15873590909e-10
gap_8001_12000,287,4000,-1.96587279788e-09,13949,-411.326787545,-411.326787547,-1.96587279788e-09
gap_1_4000,288,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,288,4000,-1.39243638841e-09,9949,-272.123012333,-272.123012334,-1.39243638841e-09
gap_8001_12000,288,4000,-2.48303422268e-09,13949,-412.560893104,-412.560893107,-2.48303422268e-09
gap_1_4000,289,4000,3.5527136788e-15,5949,-20.0117348926,-20.0117348926,3.5527136788e-15
gap_4001_8000,289,4000,8.50491232995e-10,9949,-272.869410059,-272.869410058,8.50491232995e-10
gap_8001_12000,289,4000,-3.61012553185e-09,13949,-413.795016291,-413.795016295,-3.61012553185e-09
gap_1_4000,290,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,290,4000,1.72519776243e-10,9949,-273.615824639,-273.615824639,1.72519776243e-10
gap_8001_12000,290,4000,-2.58290810962e-09,13949,-415.029156989,-415.029156991,-2.58290810962e-09
gap_1_4000,291,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,291,4000,4.87602846988e-10,9949,-274.362255961,-274.36225596,4.87602846988e-10
gap_8001_12000,291,4000,-1.58649982041e-09,13949,-416.263315076,-416.263315078,-1.58649982041e-09
gap_1_4000,292,4000,-3.5527136788e-15,5949,-20.0117348926,-20.0117348926,-3.5527136788e-15
gap_4001_8000,292,4000,-3.22245341522e-10,9949,-275.108703903,-275.108703903,-3.22245341522e-10
gap_8001_12000,292,4000,-2.98763325191e-09,13949,-417.497490433,-417.497490436,-2.98763325191e-09
gap_1_4000,293,4000,3.5527136788e-15,5949,-20.0117348926,-20.0117348926,3.5527136788e-15
gap_4001_8000,293,4000,1.59349156093e-09,9949,-275.855168353,-275.855168351,1.59349156093e-09
gap_8001_12000,293,4000,-3.51633389073e-10,13949,-418.731682949,-418.731682949,-3.51633389073e-10
gap_1_4000,294,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,294,4000,-1.11413100967e-10,9949,-276.601649189,-276.601649189,-1.11413100967e-10
gap_8001_12000,294,4000,-1.11737108455e-09,13949,-419.965892502,-419.965892503,-1.11737108455e-09
gap_1_4000,295,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,295,4000,-5.28643795406e-11,9949,-277.348146302,-277.348146302,-5.28643795406e-11
gap_8001_12000,295,4000,-2.09411155083e-10,13949,-421.200118982,-421.200118983,-2.09411155083e-10
gap_1_4000,296,4000,-3.5527136788e-15,5949,-20.0117348926,-20.0117348926,-3.5527136788e-15
gap_4001_8000,296,4000,-7.41692929296e-10,9949,-278.094659578,-278.094659578,-7.41692929296e-10
gap_8001_12000,296,4000,-1.28568444779e-09,13949,-422.434362274,-422.434362275,-1.28568444779e-09
gap_1_4000,297,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,297,4000,-1.03841557575e-09,9949,-278.841188905,-278.841188906,-1.03841557575e-09
gap_8001_12000,297,4000,-6.92409685144e-10,13949,-423.668622269,-423.668622269,-6.92409685144e-10
gap_1_4000,298,4000,3.5527136788e-15,5949,-20.0117348926,-20.0117348926,3.5527136788e-15
gap_4001_8000,298,4000,-1.31819888338e-09,9949,-279.587734172,-279.587734173,-1.31819888338e-09
gap_8001_12000,298,4000,-3.76854814021e-09,13949,-424.902898849,-424.902898853,-3.76854814021e-09
gap_1_4000,299,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,299,4000,-9.22284471017e-10,9949,-280.334295269,-280.33429527,-9.22284471017e-10
gap_8001_12000,299,4000,3.90855348087e-10,13949,-426.137191918,-426.137191918,3.90855348087e-10
gap_1_4000,300,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,300,4000,-8.47819592309e-10,9949,-281.080872089,-281.08087209,-8.47819592309e-10
gap_8001_12000,300,4000,-2.18847162614e-09,13949,-427.371501352,-427.371501355,-2.18847162614e-09
gap_1_4000,301,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,301,4000,-8.3730355982e-10,9949,-281.827464522,-281.827464523,-8.3730355982e-10
gap_8001_12000,301,4000,-9.20408638194e-10,13949,-428.605827055,-428.605827055,-9.20408638194e-10
gap_1_4000,302,4000,3.5527136788e-15,5949,-20.0117348926,-20.0117348926,3.5527136788e-15
gap_4001_8000,302,4000,-8.50377546158e-10,9949,-282.574072463,-282.574072464,-8.50377546158e-10
gap_8001_12000,302,4000,-3.66298991139e-09,13949,-429.840168911,-429.840168915,-3.66298991139e-09
gap_1_4000,303,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,303,4000,-2.29027818932e-09,9949,-283.320695805,-283.320695808,-2.29027818932e-09
gap_8001_12000,303,4000,-9.99705207505e-10,13949,-431.074526825,-431.074526826,-9.99705207505e-10
gap_1_4000,304,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,304,4000,-1.45951162267e-09,9949,-284.067334448,-284.067334449,-1.45951162267e-09
gap_8001_12000,304,4000,-2.77606204691e-09,13949,-432.308900684,-432.308900686,-2.77606204691e-09
gap_1_4000,305,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,305,4000,-5.08350694872e-10,9949,-284.813988285,-284.813988285,-5.08350694872e-10
gap_8001_12000,305,4000,-1.67796088135e-09,13949,-433.543290389,-433.543290391,-1.67796088135e-09
gap_1_4000,306,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,306,4000,-1.59525370691e-09,9949,-285.560657212,-285.560657213,-1.59525370691e-09
gap_8001_12000,306,4000,-3.84392251362e-09,13949,-434.777695834,-434.777695838,-3.84392251362e-09
gap_1_4000,307,4000,3.5527136788e-15,5949,-20.0117348926,-20.0117348926,3.5527136788e-15
gap_4001_8000,307,4000,-1.24146026792e-09,9949,-286.307341131,-286.307341132,-1.24146026792e-09
gap_8001_12000,307,4000,-3.40935457643e-09,13949,-436.012116923,-436.012116926,-3.40935457643e-09
gap_1_4000,308,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,308,4000,-1.23941390484e-09,9949,-287.05403994,-287.054039941,-1.23941390484e-09
gap_8001_12000,308,4000,-3.94379640056e-10,13949,-437.246553554,-437.246553554,-3.94379640056e-10
gap_1_4000,309,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,309,4000,-3.83977294405e-10,9949,-287.80075354,-287.800753541,-3.83977294405e-10
gap_8001_12000,309,4000,-1.81859149961e-09,13949,-438.481005622,-438.481005624,-1.81859149961e-09
gap_1_4000,310,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,310,4000,-7.53118456487e-10,9949,-288.547481832,-288.547481833,-7.53118456487e-10
gap_8001_12000,310,4000,-1.85588078239e-09,13949,-439.715473034,-439.715473036,-1.85588078239e-09
gap_1_4000,311,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,311,4000,-2.66481947619e-10,9949,-289.29422472,-289.29422472,-2.66481947619e-10
gap_8001_12000,311,4000,-2.21325535676e-09,13949,-440.949955691,-440.949955693,-2.21325535676e-09
gap_1_4000,312,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,312,4000,1.20405729831e-09,9949,-290.040982106,-290.040982104,1.20405729831e-09
gap_8001_12000,312,4000,-1.7272441255e-09,13949,-442.184453497,-442.184453498,-1.7272441255e-09
gap_1_4000,313,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,313,4000,-3.7022118704e-10,9949,-290.787753891,-290.787753891,-3.7022118704e-10
gap_8001_12000,313,4000,1.11145936899e-09,13949,-443.418966357,-443.418966356,1.11145936899e-09
gap_1_4000,314,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,314,4000,3.50439677277e-10,9949,-291.534539986,-291.534539986,3.50439677277e-10
gap_8001_12000,314,4000,-1.66267000168e-09,13949,-444.65349417,-444.653494172,-1.66267000168e-09
gap_1_4000,315,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,315,4000,5.05281150254e-10,9949,-292.281340294,-292.281340294,5.05281150254e-10
gap_8001_12000,315,4000,4.86238604935e-10,13949,-445.888036852,-445.888036851,4.86238604935e-10
gap_1_4000,316,4000,-3.5527136788e-15,5949,-20.0117348926,-20.0117348926,-3.5527136788e-15
gap_4001_8000,316,4000,1.13010401037e-09,9949,-293.028154723,-293.028154722,1.13010401037e-09
gap_8001_12000,316,4000,-2.40453346123e-09,13949,-447.122594298,-447.122594301,-2.40453346123e-09
gap_1_4000,317,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,317,4000,-1.05023900687e-09,9949,-293.774983177,-293.774983178,-1.05023900687e-09
gap_8001_12000,317,4000,1.30899024953e-09,13949,-448.357166431,-448.357166429,1.30899024953e-09
gap_1_4000,318,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,318,4000,-2.86206613964e-10,9949,-294.521825571,-294.521825571,-2.86206613964e-10
gap_8001_12000,318,4000,1.75987224793e-10,13949,-449.591753145,-449.591753144,1.75987224793e-10
gap_1_4000,319,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,319,4000,-3.93356458517e-11,9949,-295.268681811,-295.268681811,-3.93356458517e-11
gap_8001_12000,319,4000,-1.78334857992e-09,13949,-450.826354355,-450.826354357,-1.78334857992e-09
gap_1_4000,320,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,320,4000,-2.03834815693e-09,9949,-296.015551805,-296.015551807,-2.03834815693e-09
gap_8001_12000,320,4000,-2.94147639579e-09,13949,-452.060969972,-452.060969975,-2.94147639579e-09
gap_1_4000,321,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,321,4000,4.68844518764e-10,9949,-296.762435471,-296.762435471,4.68844518764e-10
gap_8001_12000,321,4000,-1.16682485896e-09,13949,-453.295599911,-453.295599912,-1.16682485896e-09
gap_1_4000,322,4000,3.5527136788e-15,5949,-20.0117348926,-20.0117348926,3.5527136788e-15
gap_4001_8000,322,4000,-1.2793748283e-09,9949,-297.509332713,-297.509332714,-1.2793748283e-09
gap_8001_12000,322,4000,-2.08183337236e-09,13949,-454.530244077,-454.530244079,-2.08183337236e-09
gap_1_4000,323,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,323,4000,-1.95376514966e-09,9949,-298.256243448,-298.25624345,-1.95376514966e-09
gap_8001_12000,323,4000,-5.32622834726e-10,13949,-455.764902388,-455.764902388,-5.32622834726e-10
gap_1_4000,324,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,324,4000,-1.23901600091e-09,9949,-299.003167591,-299.003167592,-1.23901600091e-09
gap_8001_12000,324,4000,7.90521426097e-10,13949,-456.999574755,-456.999574754,7.90521426097e-10
gap_1_4000,325,4000,-3.5527136788e-15,5949,-20.0117348926,-20.0117348926,-3.5527136788e-15
gap_4001_8000,325,4000,1.18808429761e-09,9949,-299.750105055,-299.750105054,1.18808429761e-09
gap_8001_12000,325,4000,-1.34468791657e-09,13949,-458.234261089,-458.234261091,-1.34468791657e-09
gap_1_4000,326,4000,3.5527136788e-15,5949,-20.0117348926,-20.0117348926,3.5527136788e-15
gap_4001_8000,326,4000,6.29029273114e-10,9949,-300.497055753,-300.497055752,6.29029273114e-10
gap_8001_12000,326,4000,-9.80548975349e-10,13949,-459.468961312,-459.468961313,-9.80548975349e-10
gap_1_4000,327,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,327,4000,-1.94415861188e-09,9949,-301.244019599,-301.244019601,-1.94415861188e-09
gap_8001_12000,327,4000,-3.10251380142e-10,13949,-460.703675337,-460.703675337,-3.10251380142e-10
gap_1_4000,328,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,328,4000,-8.88519480213e-10,9949,-301.990996518,-301.990996518,-8.88519480213e-10
gap_8001_12000,328,4000,-1.09679376692e-09,13949,-461.938403078,-461.93840308,-1.09679376692e-09
gap_1_4000,329,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,329,4000,4.14388523495e-10,9949,-302.737986422,-302.737986421,4.14388523495e-10
gap_8001_12000,329,4000,-1.57854174176e-09,13949,-463.173144456,-463.173144458,-1.57854174176e-09
gap_1_4000,330,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,330,4000,-6.87066403771e-10,9949,-303.484989227,-303.484989227,-6.87066403771e-10
gap_8001_12000,330,4000,-1.86702209248e-09,13949,-464.407899388,-464.407899389,-1.86702209248e-09
gap_1_4000,331,4000,3.5527136788e-15,5949,-20.0117348926,-20.0117348926,3.5527136788e-15
gap_4001_8000,331,4000,-7.13953340892e-11,9949,-304.232004856,-304.232004856,-7.13953340892e-11
gap_8001_12000,331,4000,-1.68614633367e-09,13949,-465.642667792,-465.642667794,-1.68614633367e-09
gap_1_4000,332,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,332,4000,5.7582383306e-10,9949,-304.979033227,-304.979033226,5.7582383306e-10
gap_8001_12000,332,4000,-1.51419499161e-09,13949,-466.877449589,-466.877449591,-1.51419499161e-09
gap_1_4000,333,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,333,4000,-1.42807721204e-09,9949,-305.726074258,-305.726074259,-1.42807721204e-09
gap_8001_12000,333,4000,-1.25709220811e-09,13949,-468.112244699,-468.1122447,-1.25709220811e-09
gap_1_4000,334,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,334,4000,5.99129634793e-11,9949,-306.473127875,-306.473127875,5.99129634793e-11
gap_8001_12000,334,4000,-2.05551486943e-09,13949,-469.347053042,-469.347053044,-2.05551486943e-09
gap_1_4000,335,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,335,4000,6.43467501504e-11,9949,-307.220193996,-307.220193996,6.43467501504e-11
gap_8001_12000,335,4000,1.31649358082e-10,13949,-470.581874542,-470.581874542,1.31649358082e-10
gap_1_4000,336,4000,3.5527136788e-15,5949,-20.0117348926,-20.0117348926,3.5527136788e-15
gap_4001_8000,336,4000,5.18525666848e-10,9949,-307.967272545,-307.967272545,5.18525666848e-10
gap_8001_12000,336,4000,2.45677256316e-10,13949,-471.816709118,-471.816709118,2.45677256316e-10
gap_1_4000,337,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,337,4000,3.37649908033e-11,9949,-308.714363444,-308.714363444,3.37649908033e-11
gap_8001_12000,337,4000,-6.58360477246e-10,13949,-473.051556694,-473.051556695,-6.58360477246e-10
gap_1_4000,338,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,338,4000,-3.24632765114e-10,9949,-309.461466616,-309.461466616,-3.24632765114e-10
gap_8001_12000,338,4000,-3.71016994904e-10,13949,-474.286417195,-474.286417196,-3.71016994904e-10
gap_1_4000,339,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,339,4000,-1.04381570054e-09,9949,-310.208581987,-310.208581988,-1.04381570054e-09
gap_8001_12000,339,4000,-1.506919034e-10,13949,-475.521290546,-475.521290546,-1.506919034e-10
gap_1_4000,340,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,340,4000,-4.55202098237e-10,9949,-310.955709482,-310.955709483,-4.55202098237e-10
gap_8001_12000,340,4000,-1.47019818542e-09,13949,-476.756176668,-476.756176669,-1.47019818542e-09
gap_1_4000,341,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,341,4000,-9.79753167485e-10,9949,-311.702849026,-311.702849027,-9.79753167485e-10
gap_8001_12000,341,4000,1.28011379275e-10,13949,-477.991075493,-477.991075493,1.28011379275e-10
gap_1_4000,342,4000,-3.5527136788e-15,5949,-20.0117348926,-20.0117348926,-3.5527136788e-15
gap_4001_8000,342,4000,-1.16801857075e-09,9949,-312.450000546,-312.450000547,-1.16801857075e-09
gap_8001_12000,342,4000,-5.34100763616e-10,13949,-479.225986941,-479.225986942,-5.34100763616e-10
gap_1_4000,343,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,343,4000,-2.65163180302e-09,9949,-313.197163966,-313.197163969,-2.65163180302e-09
gap_8001_12000,343,4000,-1.70660996446e-09,13949,-480.460910943,-480.460910945,-1.70660996446e-09
gap_1_4000,344,4000,3.5527136788e-15,5949,-20.0117348926,-20.0117348926,3.5527136788e-15
gap_4001_8000,344,4000,-8.17465206637e-10,9949,-313.944339221,-313.944339221,-8.17465206637e-10
gap_8001_12000,344,4000,-1.99918304133e-10,13949,-481.695847427,-481.695847427,-1.99918304133e-10
gap_1_4000,345,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,345,4000,-6.3073457568e-10,9949,-314.691526231,-314.691526232,-6.3073457568e-10
gap_8001_12000,345,4000,-2.07046468859e-09,13949,-482.930796316,-482.930796318,-2.07046468859e-09
gap_1_4000,346,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,346,4000,-1.10043174573e-09,9949,-315.438724929,-315.43872493,-1.10043174573e-09
gap_8001_12000,346,4000,-3.21676907333e-09,13949,-484.165757543,-484.165757546,-3.21676907333e-09
gap_1_4000,347,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,347,4000,-1.49782408698e-09,9949,-316.185935243,-316.185935244,-1.49782408698e-09
gap_8001_12000,347,4000,-3.05669800582e-09,13949,-485.400731039,-485.400731042,-3.05669800582e-09
gap_1_4000,348,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,348,4000,-1.59343471751e-09,9949,-316.933157103,-316.933157105,-1.59343471751e-09
gap_8001_12000,348,4000,9.54401002673e-11,13949,-486.635716735,-486.635716735,9.54401002673e-11
gap_1_4000,349,4000,3.5527136788e-15,5949,-20.0117348926,-20.0117348926,3.5527136788e-15
gap_4001_8000,349,4000,-1.1823431123e-10,9949,-317.680390443,-317.680390444,-1.1823431123e-10
gap_8001_12000,349,4000,-2.87673174171e-09,13949,-487.870714552,-487.870714555,-2.87673174171e-09
gap_1_4000,350,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,350,4000,6.30791419098e-10,9949,-318.42763519,-318.42763519,6.30791419098e-10
gap_8001_12000,350,4000,-3.03083425024e-09,13949,-489.10572443,-489.105724433,-3.03083425024e-09
gap_1_4000,351,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,351,4000,-4.13933776144e-10,9949,-319.174891276,-319.174891276,-4.13933776144e-10
gap_8001_12000,351,4000,-2.50940956903e-09,13949,-490.3407463,-490.340746303,-2.50940956903e-09
gap_1_4000,352,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,352,4000,2.14299689105e-10,9949,-319.922158636,-319.922158635,2.14299689105e-10
gap_8001_12000,352,4000,-2.18682316699e-09,13949,-491.575780092,-491.575780094,-2.18682316699e-09
gap_1_4000,353,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,353,4000,2.74042122328e-10,9949,-320.6694372,-320.6694372,2.74042122328e-10
gap_8001_12000,353,4000,-3.26934923578e-09,13949,-492.810825738,-492.810825742,-3.26934923578e-09
gap_1_4000,354,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,354,4000,-6.99003521731e-10,9949,-321.416726902,-321.416726903,-6.99003521731e-10
gap_8001_12000,354,4000,-9.98227278615e-10,13949,-494.045883177,-494.045883178,-9.98227278615e-10
gap_1_4000,355,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,355,4000,8.23661139293e-11,9949,-322.164027679,-322.164027679,8.23661139293e-11
gap_8001_12000,355,4000,-1.03267439044e-09,13949,-495.280952337,-495.280952338,-1.03267439044e-09
gap_1_4000,356,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,356,4000,-3.01326963381e-10,9949,-322.911339462,-322.911339462,-3.01326963381e-10
gap_8001_12000,356,4000,-4.14121359427e-09,13949,-496.516033152,-496.516033156,-4.14121359427e-09
gap_1_4000,357,4000,-3.5527136788e-15,5949,-20.0117348926,-20.0117348926,-3.5527136788e-15
gap_4001_8000,357,4000,9.62359081313e-11,9949,-323.658662188,-323.658662188,9.62359081313e-11
gap_8001_12000,357,4000,-1.89834281628e-09,13949,-497.751125564,-497.751125566,-1.89834281628e-09
gap_1_4000,358,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,358,4000,-1.20468257592e-09,9949,-324.405995791,-324.405995792,-1.20468257592e-09
gap_8001_12000,358,4000,-1.42108547152e-09,13949,-498.986229504,-498.986229505,-1.42108547152e-09
gap_1_4000,359,4000,3.5527136788e-15,5949,-20.0117348926,-20.0117348926,3.5527136788e-15
gap_4001_8000,359,4000,-1.03045749711e-09,9949,-325.153340209,-325.15334021,-1.03045749711e-09
gap_8001_12000,359,4000,-2.41925590672e-09,13949,-500.221344906,-500.221344908,-2.41925590672e-09
gap_1_4000,360,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,360,4000,3.86933152186e-10,9949,-325.900695379,-325.900695379,3.86933152186e-10
gap_8001_12000,360,4000,-3.34381411449e-09,13949,-501.456471709,-501.456471713,-3.34381411449e-09
gap_1_4000,361,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,361,4000,-2.06489403354e-09,9949,-326.648061234,-326.648061236,-2.06489403354e-09
gap_8001_12000,361,4000,-1.91937488125e-09,13949,-502.691609854,-502.691609856,-1.91937488125e-09
gap_1_4000,362,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,362,4000,-6.69729161018e-10,9949,-327.395437718,-327.395437718,-6.69729161018e-10
gap_8001_12000,362,4000,-4.43264980277e-10,13949,-503.926759274,-503.926759275,-4.43264980277e-10
gap_1_4000,363,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,363,4000,-1.78977188625e-09,9949,-328.142824763,-328.142824765,-1.78977188625e-09
gap_8001_12000,363,4000,-3.14628323395e-10,13949,-505.161919908,-505.161919909,-3.14628323395e-10
gap_1_4000,364,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,364,4000,1.07547748485e-10,9949,-328.890222314,-328.890222314,1.07547748485e-10
gap_8001_12000,364,4000,-3.40583028446e-09,13949,-506.397091691,-506.397091694,-3.40583028446e-09
gap_1_4000,365,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,365,4000,1.47394985106e-10,9949,-329.637630305,-329.637630305,1.47394985106e-10
gap_8001_12000,365,4000,-7.69375674281e-10,13949,-507.632274572,-507.632274573,-7.69375674281e-10
gap_1_4000,366,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,366,4000,-6.43296971248e-10,9949,-330.385048677,-330.385048678,-6.43296971248e-10
gap_8001_12000,366,4000,-1.96115479412e-09,13949,-508.867468482,-508.867468483,-1.96115479412e-09
gap_1_4000,367,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,367,4000,-2.61758259512e-09,9949,-331.13247737,-331.132477372,-2.61758259512e-09
gap_8001_12000,367,4000,-1.3143335309e-09,13949,-510.102673365,-510.102673366,-1.3143335309e-09
gap_1_4000,368,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,368,4000,-1.61355728778e-09,9949,-331.879916327,-331.879916328,-1.61355728778e-09
gap_8001_12000,368,4000,-3.50894424628e-09,13949,-511.337889158,-511.337889161,-3.50894424628e-09
gap_1_4000,369,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,369,4000,6.48583409202e-11,9949,-332.627365488,-332.627365488,6.48583409202e-11
gap_8001_12000,369,4000,-4.58430804429e-09,13949,-512.573115805,-512.57311581,-4.58430804429e-09
gap_1_4000,370,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,370,4000,-9.71681402007e-10,9949,-333.374824792,-333.374824793,-9.71681402007e-10
gap_8001_12000,370,4000,7.89100340626e-10,13949,-513.808353254,-513.808353254,7.89100340626e-10
gap_1_4000,371,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,371,4000,5.63886715099e-11,9949,-334.122294185,-334.122294185,5.63886715099e-11
gap_8001_12000,371,4000,-1.16529008665e-10,13949,-515.043601435,-515.043601435,-1.16529008665e-10
gap_1_4000,372,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,372,4000,-1.73412217919e-09,9949,-334.869773604,-334.869773606,-1.73412217919e-09
gap_8001_12000,372,4000,-2.33171704167e-09,13949,-516.278860294,-516.278860296,-2.33171704167e-09
gap_1_4000,373,4000,-3.5527136788e-15,5949,-20.0117348926,-20.0117348926,-3.5527136788e-15
gap_4001_8000,373,4000,-7.96433141659e-10,9949,-335.617262999,-335.617262999,-7.96433141659e-10
gap_8001_12000,373,4000,-6.83712642058e-10,13949,-517.51412978,-517.51412978,-6.83712642058e-10
gap_1_4000,374,4000,-3.5527136788e-15,5949,-20.0117348926,-20.0117348926,-3.5527136788e-15
gap_4001_8000,374,4000,2.25611529459e-10,9949,-336.364762309,-336.364762309,2.25611529459e-10
gap_8001_12000,374,4000,-1.48156686919e-09,13949,-518.749409829,-518.74940983,-1.48156686919e-09
gap_1_4000,375,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,375,4000,4.09613676311e-10,9949,-337.112271478,-337.112271477,4.09613676311e-10
gap_8001_12000,375,4000,-7.80119080446e-10,13949,-519.98470039,-519.98470039,-7.80119080446e-10
gap_1_4000,376,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,376,4000,-9.14496922633e-10,9949,-337.859790449,-337.85979045,-9.14496922633e-10
gap_8001_12000,376,4000,5.78666004003e-11,13949,-521.220001404,-521.220001404,5.78666004003e-11
gap_1_4000,377,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,377,4000,-1.49327661347e-09,9949,-338.60731917,-338.607319172,-1.49327661347e-09
gap_8001_12000,377,4000,-1.52863322e-09,13949,-522.455312817,-522.455312818,-1.52863322e-09
gap_1_4000,378,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,378,4000,-1.73548642124e-09,9949,-339.354857585,-339.354857587,-1.73548642124e-09
gap_8001_12000,378,4000,-2.76679656963e-09,13949,-523.690634573,-523.690634576,-2.76679656963e-09
gap_1_4000,379,4000,-3.5527136788e-15,5949,-20.0117348926,-20.0117348926,-3.5527136788e-15
gap_4001_8000,379,4000,-5.95889559918e-10,9949,-340.10240564,-340.102405641,-5.95889559918e-10
gap_8001_12000,379,4000,-1.41631062434e-09,13949,-524.925966621,-524.925966622,-1.41631062434e-09
gap_1_4000,380,4000,-3.5527136788e-15,5949,-20.0117348926,-20.0117348926,-3.5527136788e-15
gap_4001_8000,380,4000,-1.27744215206e-09,9949,-340.849963279,-340.84996328,-1.27744215206e-09
gap_8001_12000,380,4000,-3.09739789373e-09,13949,-526.161308902,-526.161308905,-3.09739789373e-09
gap_1_4000,381,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,381,4000,2.58694399236e-10,9949,-341.597530451,-341.597530451,2.58694399236e-10
gap_8001_12000,381,4000,-1.62128799275e-09,13949,-527.396661368,-527.396661369,-1.62128799275e-09
gap_1_4000,382,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,382,4000,-2.12946815736e-09,9949,-342.345107098,-342.3451071,-2.12946815736e-09
gap_8001_12000,382,4000,-8.89826878847e-10,13949,-528.632023961,-528.632023962,-8.89826878847e-10
